contigname	ERR011349_ERR011349
k79_34924	6.91111
k79_25377	1.93706
k79_16258	7.1976
k79_11771	3.64122
k79_7090	5.14231
k79_25378	2.54032
k79_16259	3.60377
k79_11772	11.7632
k79_34925	4.30383
k79_34926	3.93038
k79_16260	9.94675
k79_7091	3.79926
k79_29873	54.7652
k79_34927	2.44516
k79_16261	6.17919
k79_7092	4.80892
k79_34928	3.46591
k79_29874	4.82126
k79_16262	7.45614
k79_7093	4.4375
k79_29875	3.91892
k79_16263	3.61957
k79_25379	9.07204
k79_29876	12.7208
k79_34929	3.49863
k79_29877	12.7124
k79_25380	4.12017
k79_34930	2.82292
k79_7094	5.52216
k79_20843	5.83838
k79_29878	38.8807
k79_34931	14.8246
k79_7095	7.89362
k79_20844	4.77358
k79_25381	3.59239
k79_34932	3.55063
k79_7096	4.5125
k79_20845	6.94271
k79_29879	10.7864
k79_25382	4.09639
k79_7097	2.55639
k79_34933	6.04673
k79_29880	6.21088
k79_7098	3.504
k79_29881	3.28431
k79_25383	5.84231
k79_34934	3.37597
k79_20846	5.53303
k79_29882	12.8595
k79_7099	17.2193
k79_34935	4.31868
k79_25384	4.1165
k79_29883	7.64655
k79_7100	1.97087
k79_20847	5.61905
k79_25385	2.12295
k79_25386	3.33708
k79_25387	3.83333
k79_29884	9.75123
k79_7101	9.02
k79_34936	6.06133
k79_7102	6.05952
k79_34937	4.91351
k79_25388	7.97688
k79_7103	4.9
k79_2649	7.33333
k79_25389	3.46875
k79_34938	3.18782
k79_7104	3.41414
k79_25390	4.85
k79_7105	3.66667
k79_34939	5.56995
k79_29885	7.90714
k79_34940	4.58182
k79_7106	3.70056
k79_25391	11.2941
k79_7107	2.58523
k79_29886	5.46388
k79_34941	13.0502
k79_7108	6.15534
k79_29887	7.64583
k79_20848	11.9043
k79_11773	6.40909
k79_29888	4.19892
k79_7109	8.73228
k79_34942	5.70107
k79_20849	7.07692
k79_7110	5.29565
k79_11774	3.48077
k79_20850	2.96053
k79_34943	4.89404
k79_7111	4.72897
k79_29889	4.47208
k79_7112	3.17204
k79_11775	4.27792
k79_34944	3.89444
k79_29890	6.20961
k79_7113	4.42041
k79_34945	8.93269
k79_29891	8.025
k79_34946	4.32727
k79_20851	9.38246
k79_7114	3.37131
k79_7115	13.5745
k79_34947	5.03902
k79_20852	6.315
k79_7116	7.41593
k79_20853	10.1156
k79_7117	5.67213
k79_34948	5.24147
k79_29892	10.3646
k79_7118	4.3743
k79_20854	6.96624
k79_11776	69.7087
k79_20855	3.95652
k79_29893	7.65254
k79_7119	4.37698
k79_20856	3.66346
k79_11777	2.81879
k79_7120	3.36036
k79_29894	7.98576
k79_7121	5.31
k79_29895	11.2487
k79_20857	5.05365
k79_34949	10.6133
k79_29896	4.36242
k79_25392	2.88165
k79_16264	5.50649
k79_29897	3.96111
k79_16265	3.94845
k79_34950	8.01394
k79_20858	4.80088
k79_34951	3.31746
k79_29898	7.05761
k79_16266	5.17874
k79_20859	5.88119
k79_29899	1.96809
k79_34952	4.59043
k79_16267	7.1
k79_29900	3.68794
k79_20860	7.92013
k79_16268	4.21154
k79_34953	3.29245
k79_25393	7.80937
k79_29901	4.82051
k79_11778	4.29963
k79_16269	9.975
k79_20861	3.84146
k79_25394	3.15044
k79_34954	5.07362
k79_20862	4.93243
k79_25395	7.05848
k79_7122	10.9901
k79_34955	4.09957
k79_16270	5.87082
k79_20863	4.12931
k79_7123	4.0
k79_34956	9.63513
k79_25396	8.17988
k79_16271	4.97535
k79_34957	5.91848
k79_25397	6.02924
k79_11779	6.10797
k79_34958	2.275
k79_16272	2.59712
k79_11780	2.0
k79_20864	4.8954
k79_7124	6.01198
k79_34959	3.72197
k79_16273	5.99617
k79_34960	9.82895
k79_7125	7.335
k79_2650	8.30669
k79_16274	4.18518
k79_7126	6.83708
k79_34961	7.17917
k79_2651	12.2935
k79_29902	11.5056
k79_25398	9.20018
k79_2652	4.0404
k79_34962	5.59893
k79_2653	2.76923
k79_25399	3.85039
k79_29903	7.79371
k79_2654	3.12
k79_25400	5.08442
k79_29904	9.85185
k79_2655	3.1
k79_2656	4.15541
k79_29905	5.41949
k79_25401	9.73757
k79_16275	9.97046
k79_29906	6.50365
k79_2657	11.3005
k79_2658	2.37956
k79_16276	5.74863
k79_29907	8.63855
k79_25402	2.35692
k79_16277	7.94211
k79_29908	3.23651
k79_25403	4.85484
k79_16278	7.30769
k79_34963	9.54593
k79_29909	7.224
k79_25404	7.81212
k79_16279	17.5248
k79_34964	9.56604
k79_29910	4.42857
k79_11781	6.02579
k79_16280	3.12844
k79_25405	5.17746
k79_25406	2.31461
k79_29911	8.49145
k79_16281	5.59268
k79_25407	6.55462
k79_29912	3.53061
k79_16282	5.04721
k79_25408	4.692
k79_11782	7.36178
k79_16283	24.1949
k79_25409	3.91096
k79_16284	15.1389
k79_25410	4.88053
k79_16285	4.91549
k79_11783	4.3002
k79_16286	4.8022
k79_16287	14.44
k79_11784	7.91419
k79_25411	4.83102
k79_11785	2.88889
k79_25412	10.8857
k79_11786	3.58865
k79_16288	5.5272
k79_25413	5.90756
k79_16289	17.7755
k79_16290	16.1261
k79_16291	3.87963
k79_16292	3.41722
k79_25414	5.65848
k79_25415	2.14035
k79_11787	5.35826
k79_20865	4.16495
k79_29913	44.5894
k79_11788	3.02174
k79_20866	4.3991
k79_29914	4.77778
k79_11789	7.32919
k79_20867	7.08889
k79_25416	6.29112
k79_29915	4.38554
k79_11790	6.06452
k79_20868	4.35784
k79_11791	10.0859
k79_20869	6.20913
k79_11792	5.59517
k79_11793	6.03937
k79_25417	6.08952
k79_11794	5.50382
k79_20870	8.35768
k79_11795	2.90511
k79_20871	5.25275
k79_25418	22.2099
k79_7127	4.4252
k79_11796	8.09402
k79_20872	7.39827
k79_25419	5.31915
k79_7128	7.95122
k79_20873	3.91057
k79_25420	4.53846
k79_7129	6.41489
k79_20874	3.856
k79_16293	4.87329
k79_7130	5.42647
k79_11797	4.64481
k79_16294	7.76471
k79_25421	3.19955
k79_20875	5.31923
k79_11798	4.13548
k79_16295	8.94382
k79_7131	3.51961
k79_25422	4.28125
k79_2659	25.3511
k79_20876	7.41477
k79_16296	3.58503
k79_11799	4.4913
k79_7132	6.48462
k79_2660	1.81553
k79_25423	2.83333
k79_20877	2.59756
k79_7133	6.03261
k79_2661	14.9239
k79_16297	7.28808
k79_20878	2.64444
k79_11800	5.16575
k79_25424	8.63111
k79_7134	5.10345
k79_2662	6.25
k79_16298	3.93507
k79_25425	2.696
k79_7135	2.58108
k79_2663	3.98113
k79_16299	7.94894
k79_34965	3.91333
k79_2664	3.34682
k79_20879	4.4714
k79_25426	5.86607
k79_16300	5.96296
k79_7136	3.84541
k79_34966	5.3252
k79_2665	4.79104
k79_7137	5.53472
k79_25427	5.31615
k79_20880	6.34218
k79_34967	4.71939
k79_2666	6.50932
k79_25428	4.49351
k79_20881	4.48276
k79_34968	4.18033
k79_25429	5.81034
k79_7138	4.1432
k79_20882	4.63846
k79_2667	4.16828
k79_34969	5.31557
k79_25430	3.67857
k79_20883	2.06186
k79_2668	5.27161
k79_34970	6.0495
k79_7139	5.19273
k79_20884	6.43698
k79_7140	3.47619
k79_20885	3.60606
k79_2669	5.39706
k79_2670	13.4589
k79_20886	3.92893
k79_25431	3.87211
k79_7141	7.79177
k79_20887	3.06618
k79_7142	5.59843
k79_25432	4.41392
k79_25433	34.3644
k79_2671	8.80333
k79_20888	5.04524
k79_2672	10.6975
k79_25434	3.52548
k79_20889	13.4833
k79_25435	2.73649
k79_2673	6.94671
k79_20890	3.17241
k79_25436	2.82581
k79_2674	5.4359
k79_34971	12.9422
k79_34972	9.03077
k79_34973	3.68478
k79_2675	3.50538
k79_2676	5.69481
k79_16301	4.34156
k79_2677	6.66531
k79_7143	10.0389
k79_2678	4.75781
k79_16302	5.21289
k79_7144	5.99502
k79_2679	5.49215
k79_16303	4.3668
k79_2680	4.43931
k79_16304	7.85345
k79_7145	7.4569
k79_20891	18.7983
k79_2681	2.3622
k79_20892	3.2971
k79_25437	10.8682
k79_16305	7.62257
k79_7146	4.69928
k79_2682	5.17568
k79_20893	8.72581
k79_25438	5.14504
k79_7147	3.86
k79_25439	11.2981
k79_2683	5.87549
k79_16306	14.4627
k79_7148	3.18584
k79_20894	3.97761
k79_25440	4.11348
k79_16307	7.18667
k79_2684	5.7807
k79_20895	15.6292
k79_25441	10.2456
k79_16308	2.256
k79_25442	4.87179
k79_20896	6.09412
k79_25443	3.68421
k79_25444	3.52083
k79_20897	5.71429
k79_2685	5.96791
k79_16309	8.22931
k79_25445	4.64835
k79_2686	4.15217
k79_16310	4.22727
k79_2687	2.47778
k79_20898	7.07163
k79_25446	3.81761
k79_2688	3.07927
k79_25447	3.1165
k79_2689	4.60194
k79_25448	3.47191
k79_20899	9.70455
k79_25449	9.93023
k79_20900	8.49242
k79_25450	4.22776
k79_25451	4.00909
k79_20901	9.20918
k79_20902	12.0603
k79_25452	4.08874
k79_34974	11.7634
k79_25453	14.6851
k79_20903	3.93732
k79_25454	26.6055
k79_20904	4.5935
k79_34975	4.5677
k79_20905	4.91139
k79_11801	25.8298
k79_25455	5.99666
k79_20906	5.38206
k79_11802	2.58929
k79_34976	9.54753
k79_11803	2.14286
k79_34977	7.70476
k79_25456	3.64147
k79_34978	3.53289
k79_11804	4.83678
k79_25457	4.67647
k79_34979	3.85944
k79_20907	32.7744
k79_11805	5.74915
k79_20908	9.3522
k79_34980	8.28016
k79_25458	3.90968
k79_11806	4.5
k79_20909	5.95763
k79_11807	6.18182
k79_34981	10.6484
k79_25459	9.12661
k79_11808	6.59286
k79_34982	12.7053
k79_11809	5.9337
k79_20910	4.8943
k79_25460	6.25
k79_11810	3.04369
k79_20911	6.67568
k79_25461	3.09259
k79_11811	4.43689
k79_25462	4.89503
k79_20912	4.56477
k79_11812	9.07463
k79_25463	4.69841
k79_20913	6.44545
k79_25464	5.19355
k79_7149	4.87437
k79_25465	5.0
k79_11813	5.20106
k79_7150	3.17568
k79_11814	3.57062
k79_20914	7.4
k79_7151	3.21053
k79_20915	15.9381
k79_7152	6.99091
k79_20916	5.89238
k79_7153	6.76692
k79_20917	6.21528
k79_7154	2.36957
k79_25466	9.90063
k79_7155	5.34615
k79_7156	2.99254
k79_25467	3.37952
k79_7157	9.67924
k79_7158	5.35714
k79_2690	4.83761
k79_34983	46.1293
k79_7159	4.27826
k79_2691	6.16071
k79_7160	5.98742
k79_34984	3.91837
k79_25468	5.18802
k79_2692	2.93814
k79_7161	3.61386
k79_34985	4.61184
k79_25469	7.70418
k79_34986	4.76303
k79_2693	6.7713
k79_7162	8.3528
k79_25470	4.90062
k79_20918	13.658
k79_7163	10.4831
k79_2694	5.40373
k79_20919	4.1592
k79_34987	5.73869
k79_25471	6.89241
k79_20920	4.01429
k79_2695	8.4135
k79_25472	3.49324
k79_34988	5.06897
k79_7164	5.1194
k79_34989	3.12844
k79_25473	2.74561
k79_2696	7.9127
k79_25474	4.99194
k79_2697	5.19424
k79_34990	2.50926
k79_20921	7.34519
k79_25475	9.64824
k79_2698	3.76052
k79_25476	4.22603
k79_34991	5.76077
k79_2699	9.52174
k79_34992	2.50909
k79_25477	3.28788
k79_34993	5.73077
k79_7165	4.81255
k79_25478	11.4969
k79_34994	7.93056
k79_2700	6.5069
k79_25479	11.9762
k79_2701	11.2917
k79_34995	2.875
k79_34996	4.9633
k79_2702	5.42
k79_20922	7.01583
k79_25480	14.7792
k79_7166	7.14022
k79_20923	2.91463
k79_25481	8.60145
k79_7167	6.17021
k79_7168	4.59722
k79_11815	8.73201
k79_2703	6.8114
k79_7169	3.06536
k79_11816	3.0102
k79_16311	39.4317
k79_11817	2.38542
k79_7170	5.99598
k79_2704	4.58781
k79_16312	3.60488
k79_11818	6.59677
k79_20924	4.27957
k79_7171	5.03731
k79_2705	3.56329
k79_11819	4.73913
k79_29916	45.4009
k79_16313	3.48193
k79_7172	6.1938
k79_2706	6.92571
k79_11820	2.27326
k79_20925	8.53723
k79_7173	5.61538
k79_16314	6.48125
k79_11821	7.064
k79_2707	5.85806
k79_29917	7.91118
k79_7174	2.30769
k79_16315	3.7362
k79_2708	1.84783
k79_16316	2.56085
k79_29918	5.90764
k79_7175	15.7704
k79_16317	7.62727
k79_11822	4.99635
k79_29919	4.51064
k79_7176	14.8172
k79_16318	2.82171
k79_29920	6.13793
k79_11823	2.71958
k79_7177	4.235
k79_16319	3.36424
k79_29921	6.78125
k79_11824	5.05556
k79_7178	3.91579
k79_16320	3.78205
k79_29922	8.15254
k79_7179	5.57862
k79_20926	6.23617
k79_2709	22.1734
k79_16321	10.8056
k79_11825	6.7722
k79_20927	3.23226
k79_2710	3.65926
k79_29923	4.49875
k79_11826	4.60828
k79_29924	1.95789
k79_16322	7.66
k79_29925	22.2381
k79_16323	4.47581
k79_20928	6.33105
k79_7180	9.69598
k79_11827	5.71212
k79_16324	3.59701
k79_29926	8.33898
k79_7181	2.83077
k79_34997	23.7325
k79_20929	4.73623
k79_11828	2.88506
k79_16325	4.21368
k79_7182	3.54091
k79_11829	9.90071
k79_34998	3.18232
k79_29927	8.7109
k79_34999	4.07759
k79_7183	5.28293
k79_16326	4.56992
k79_11830	2.72558
k79_35000	5.93805
k79_29928	4.4837
k79_35001	6.0
k79_29929	3.40306
k79_35002	5.36994
k79_29930	4.48148
k79_7184	8.15168
k79_20930	11.8402
k79_11831	12.1049
k79_29931	3.55556
k79_35003	5.51095
k79_7185	7.70552
k79_20931	6.87129
k79_35004	11.3109
k79_16327	2.46452
k79_29932	4.23836
k79_35005	11.3438
k79_20932	4.2305
k79_16328	5.07921
k79_11832	25.4187
k79_7186	6.2
k79_20933	3.64667
k79_25482	6.51256
k79_29933	9.26434
k79_7187	3.7341
k79_20934	8.5415
k79_25483	4.98605
k79_29934	2.65686
k79_7188	4.12329
k79_16329	8.9934
k79_29935	7.752
k79_11833	5.45203
k79_20935	6.32794
k79_7189	7.63087
k79_11834	6.42991
k79_29936	4.65868
k79_20936	2.36986
k79_16330	6.7322
k79_7190	6.14218
k79_11835	3.95575
k79_20937	4.85714
k79_16331	4.95536
k79_25484	3.78657
k79_11836	4.45161
k79_29937	4.71298
k79_7191	7.65705
k79_16332	4.90157
k79_25485	6.55639
k79_11837	5.01812
k79_29938	4.41727
k79_20938	9.77897
k79_16333	7.4965
k79_20939	1.70732
k79_29939	5.1677
k79_7192	9.81429
k79_20940	2.95614
k79_16334	4.21408
k79_35006	10.8475
k79_7193	6.64881
k79_20941	5.04717
k79_11838	6.75316
k79_7194	3.05882
k79_35007	7.78226
k79_29940	2.9403
k79_20942	8.24079
k79_35008	8.27232
k79_7195	3.36996
k79_11839	4.22761
k79_35009	2.90152
k79_16335	8.74535
k79_20943	4.33186
k79_7196	6.2551
k79_25486	15.6741
k79_16336	6.52
k79_11840	8.11207
k79_7197	3.72277
k79_35010	6.90909
k79_11841	5.27826
k79_25487	5.17687
k79_29941	5.07862
k79_16337	7.41961
k79_35011	3.76289
k79_7198	6.24454
k79_25488	2.92783
k79_11842	3.71212
k79_20944	7.38646
k79_25489	5.47475
k79_35012	6.5731
k79_16338	14.1244
k79_11843	8.57353
k79_20945	4.17778
k79_35013	4.68539
k79_11844	4.96429
k79_29942	6.15657
k79_20946	5.77315
k79_25490	2.84328
k79_16339	5.73684
k79_35014	3.45082
k79_20947	5.29577
k79_11845	4.44595
k79_29943	4.77095
k79_35015	6.32955
k79_11846	4.72185
k79_29944	5.12389
k79_16340	6.09375
k79_20948	3.35714
k79_7199	10.5462
k79_35016	6.33103
k79_20949	3.71525
k79_29945	4.33531
k79_16341	9.24765
k79_7200	9.3399
k79_11847	7.65937
k79_29946	3.65217
k79_25491	5.28294
k79_11848	8.79885
k79_7201	6.97531
k79_16342	4.38903
k79_20950	7.89455
k79_11849	3.37968
k79_7202	3.28571
k79_25492	5.68715
k79_29947	5.086
k79_20951	3.86538
k79_20952	6.26786
k79_25493	7.15084
k79_29948	4.2649
k79_7203	4.79167
k79_16343	7.78835
k79_20953	5.82692
k79_29949	4.61111
k79_20954	3.80612
k79_29950	4.21168
k79_25494	2.98538
k79_16344	9.08669
k79_20955	6.33333
k79_11850	8.39258
k79_29951	7.55556
k79_16345	5.88182
k79_20956	4.21951
k79_7204	3.82703
k79_11851	5.06574
k79_29952	4.29236
k79_16346	5.57862
k79_20957	5.8169
k79_7205	6.51639
k79_16347	6.79048
k79_11852	8.82488
k79_29953	1.9932
k79_25495	7.6698
k79_16348	6.49612
k79_11853	3.09091
k79_29954	10.2683
k79_25496	4.88667
k79_35017	40.4824
k79_11854	3.43262
k79_25497	3.66387
k79_16349	7.75573
k79_7206	6.0477
k79_35018	5.3311
k79_16350	12.7984
k79_35019	6.42391
k79_25498	13.649
k79_16351	2.5102
k79_29955	9.11557
k79_11855	5.93913
k79_25499	5.88298
k79_29956	8.9127
k79_16352	9.01812
k79_35020	6.3523
k79_29957	9.95105
k79_11856	4.36117
k79_29958	15.1529
k79_35021	53.6875
k79_25500	11.1369
k79_16353	8.09144
k79_11857	8.78757
k79_29959	4.30928
k79_35022	2.31868
k79_16354	3.28319
k79_25501	10.5432
k79_11858	7.26066
k79_29960	7.83495
k79_16355	9.94059
k79_29961	5.33708
k79_11859	2.92035
k79_35023	6.4911
k79_16356	4.4
k79_25502	3.44928
k79_11860	4.0292
k79_35024	4.08333
k79_16357	1.97849
k79_25503	4.4087
k79_16358	8.80198
k79_35025	2.79121
k79_29962	6.2348
k79_25504	2.79811
k79_35026	6.32414
k79_29963	7.14381
k79_16359	6.12376
k79_35027	4.22222
k79_29964	7.5298
k79_16360	5.53982
k79_11861	5.50277
k79_35028	4.5042
k79_25505	8.27493
k79_35029	7.05556
k79_29965	16.702
k79_11862	6.7764
k79_35030	20.982
k79_35031	4.58947
k79_16361	6.55685
k79_11863	5.59913
k79_35032	8.94241
k79_11864	6.52672
k79_16362	3.95257
k79_25506	4.78197
k79_35033	15.3529
k79_25507	6.88889
k79_11865	3.14344
k79_11866	22.2211
k79_35034	8.74769
k79_16363	7.4761
k79_35035	8.38298
k79_25508	14.7494
k79_16364	4.78947
k79_35036	4.9292
k79_25509	10.9849
k79_16365	4.90351
k79_35037	4.0131
k79_25510	5.41844
k79_16366	2.8
k79_35038	4.58462
k79_11867	5.8699
k79_25511	5.13765
k79_35039	4.92571
k79_16367	5.87324
k79_25512	4.03922
k79_11868	4.59498
k79_16368	5.46899
k79_35040	6.69388
k79_11869	5.21201
k79_16369	6.63462
k79_35041	4.03175
k79_29966	19.0843
k79_11870	4.67172
k79_35042	9.97696
k79_16370	6.1
k79_35043	12.6393
k79_16371	6.46199
k79_11871	7.46721
k79_20958	65.337
k79_35044	3.38655
k79_16372	4.77632
k79_20959	16.2913
k79_11872	5.36863
k79_16373	7.8
k79_25513	27.7096
k79_16374	2.36774
k79_20960	14.6035
k79_25514	6.5082
k79_16375	5.26035
k79_20961	3.98246
k79_11873	8.58121
k79_16376	6.51046
k79_25515	10.3662
k79_16377	4.075
k79_20962	4.55975
k79_20963	5.0
k79_16378	4.1459
k79_25516	9.62585
k79_11874	5.15187
k79_25517	6.27528
k79_35045	8.56731
k79_11875	4.9148
k79_29967	47.2653
k79_35046	3.9316
k79_11876	3.55882
k79_29968	6.51341
k79_11877	7.04255
k79_35047	8.23853
k79_29969	3.51656
k79_11878	8.85556
k79_25518	8.4713
k79_29970	6.94979
k79_16379	8.08034
k79_35048	6.48797
k79_20964	8.34909
k79_11879	9.99445
k79_35049	3.90816
k79_16380	9.6789
k79_20965	6.93671
k79_11880	7.7672
k79_16381	6.94697
k79_35050	3.54717
k79_20966	8.75238
k79_11881	7.89937
k79_20967	3.69663
k79_29971	9.14974
k79_16382	10.2168
k79_20968	11.25
k79_29972	6.03165
k79_16383	3.31343
k79_25519	32.3789
k79_20969	4.59901
k79_35051	31.9975
k79_20970	3.82759
k79_25520	6.78676
k79_7207	35.9529
k79_11882	5.45006
k79_35052	11.8851
k79_20971	5.00606
k79_35053	4.82353
k79_25521	8.90566
k79_11883	5.68041
k79_35054	3.91139
k79_20972	5.37543
k79_16384	6.96396
k79_11884	7.31624
k79_35055	5.86127
k79_16385	7.56115
k79_20973	4.70202
k79_35056	5.45556
k79_7208	4.64217
k79_16386	8.03553
k79_7209	5.63801
k79_29973	40.4924
k79_20974	6.70502
k79_35057	7.31588
k79_20975	10.78
k79_29974	5.98204
k79_16387	7.00672
k79_7210	3.96075
k79_29975	9.82553
k79_16388	7.37308
k79_35058	6.8206
k79_20976	4.78761
k79_7211	7.08305
k79_20977	6.45556
k79_29976	4.32872
k79_16389	4.62555
k79_35059	4.07489
k79_7212	4.14433
k79_20978	5.36594
k79_35060	4.59307
k79_11885	13.8176
k79_29977	6.23362
k79_16390	11.1908
k79_35061	16.0769
k79_29978	5.54412
k79_7213	5.97431
k79_11886	5.55895
k79_7214	10.1806
k79_29979	4.91331
k79_7215	7.70861
k79_35062	14.1218
k79_29980	5.46606
k79_35063	3.64865
k79_25522	3.79866
k79_7216	2.94583
k79_20979	8.07496
k79_11887	12.8818
k79_25523	3.67424
k79_11888	4.21368
k79_35064	4.94931
k79_25524	10.5434
k79_7217	10.5381
k79_25525	3.6055
k79_25526	2.42667
k79_7218	5.11419
k79_16391	10.2764
k79_7219	2.85393
k79_16392	3.90476
k79_35065	11.6049
k79_7220	5.46154
k79_16393	8.20833
k79_11889	10.1558
k79_25527	8.97793
k79_7221	6.85271
k79_25528	5.06316
k79_16394	5.44805
k79_29981	4.71277
k79_35066	7.14286
k79_29982	10.8512
k79_11890	7.61369
k79_35067	4.55017
k79_29983	3.69231
k79_7222	9.49896
k79_11891	2.85955
k79_35068	4.65385
k79_20980	54.8622
k79_11892	5.4381
k79_35069	3.00645
k79_11893	5.77273
k79_20981	10.2205
k79_29984	7.75041
k79_35070	6.35
k79_29985	5.5817
k79_25529	6.48047
k79_16395	8.33148
k79_25530	3.71795
k79_35071	3.69919
k79_20982	11.2342
k79_25531	4.2807
k79_16396	3.892
k79_16397	4.94737
k79_35072	3.17045
k79_25532	8.01227
k79_20983	4.29032
k79_16398	5.71171
k79_20984	4.77419
k79_25533	4.29864
k79_25534	7.92308
k79_35073	4.52096
k79_16399	7.34031
k79_11894	25.302
k79_20985	7.19898
k79_35074	8.24468
k79_35075	3.33333
k79_11895	2.45455
k79_25535	7.67225
k79_29986	2.77301
k79_20986	5.9403
k79_35076	8.94737
k79_25536	2.69942
k79_11896	3.11842
k79_29987	22.6544
k79_11897	5.29134
k79_25537	3.66543
k79_35077	4.85479
k79_11898	6.83486
k79_29988	4.06306
k79_25538	4.98578
k79_11899	3.60577
k79_29989	6.60699
k79_35078	11.1239
k79_25539	2.79725
k79_11900	7.19797
k79_16400	7.35209
k79_29990	7.72667
k79_35079	9.5285
k79_11901	6.39429
k79_25540	4.95918
k79_29991	1.93007
k79_16401	4.34812
k79_11902	6.68018
k79_25541	7.34171
k79_16402	3.29801
k79_11903	3.28346
k79_35080	6.27606
k79_25542	2.6131
k79_2711	47.2227
k79_20987	4.3
k79_11904	3.04294
k79_25543	4.11261
k79_2712	11.3429
k79_20988	4.60538
k79_11905	8.04854
k79_35081	6.61179
k79_29992	5.54184
k79_2713	5.0365
k79_20989	11.37
k79_29993	3.6131
k79_16403	3.31915
k79_25544	4.64494
k79_2714	3.60759
k79_11906	4.36316
k79_29994	3.30719
k79_20990	5.02362
k79_2715	10.7358
k79_16404	9.99405
k79_11907	3.3617
k79_29995	4.37864
k79_20991	19.3861
k79_16405	3.43902
k79_2716	6.44444
k79_11908	4.77857
k79_35082	6.5026
k79_16406	3.05405
k79_29996	10.3052
k79_11909	4.12097
k79_25545	8.24858
k79_16407	4.54206
k79_2717	14.8028
k79_29997	2.27358
k79_35083	8.31188
k79_16408	22.0904
k79_11910	7.59055
k79_2718	4.65035
k79_25546	12.4981
k79_16409	13.6458
k79_7223	11.5246
k79_20992	7.5716
k79_35084	5.75064
k79_2719	5.09524
k79_7224	6.10112
k79_16410	5.27381
k79_35085	5.05166
k79_2720	5.82288
k79_25547	6.61191
k79_20993	8.38085
k79_2721	9.87879
k79_20994	5.28994
k79_16411	7.49811
k79_35086	4.63704
k79_2722	2.55399
k79_25548	6.3371
k79_20995	12.3586
k79_2723	10.245
k79_35087	7.88247
k79_2724	4.03774
k79_35088	3.39167
k79_35089	4.92857
k79_20996	7.71938
k79_35090	4.88333
k79_20997	5.00806
k79_2725	4.85399
k79_35091	6.55797
k79_2726	4.96471
k79_35092	9.27536
k79_2727	3.79245
k79_20998	8.81951
k79_20999	6.51176
k79_35093	6.76423
k79_2728	6.26687
k79_21000	13.4307
k79_2729	7.13194
k79_2730	2.8797
k79_21001	4.73333
k79_16412	8.50978
k79_21002	5.36
k79_2731	4.69099
k79_21003	4.51613
k79_2732	4.95327
k79_21004	3.65714
k79_35094	4.87193
k79_21005	5.83486
k79_25549	9.62716
k79_35095	3.96591
k79_2733	6.45632
k79_35096	5.7037
k79_25550	3.72021
k79_35097	2.48315
k79_2734	5.05147
k79_25551	2.13402
k79_35098	2.77215
k79_2735	5.95312
k79_2736	5.06557
k79_35099	6.96528
k79_35100	5.07
k79_25552	6.12679
k79_2737	7.20863
k79_2738	2.41237
k79_25553	3.64356
k79_35101	6.3779
k79_2739	5.20747
k79_25554	9.30073
k79_11911	10.1348
k79_2740	7.24569
k79_25555	8.0812
k79_11912	4.07895
k79_2741	2.9005
k79_2742	3.7947
k79_25556	5.2384
k79_11913	9.06623
k79_35102	9.02238
k79_2743	5.54315
k79_11914	4.92783
k79_2744	5.05263
k79_35103	3.84516
k79_35104	4.89011
k79_2745	5.0122
k79_25557	7.70978
k79_11915	12.3687
k79_7225	9.20359
k79_2746	7.51786
k79_35105	11.4156
k79_25558	9.85876
k79_2747	4.42759
k79_11916	3.64854
k79_7226	4.79039
k79_7227	5.21164
k79_11917	3.00394
k79_25559	8.58009
k79_2748	3.82383
k79_35106	8.0934
k79_2749	3.63793
k79_25560	5.81385
k79_35107	3.77465
k79_7228	5.85082
k79_2750	3.57988
k79_25561	6.8805
k79_7229	6.07692
k79_35108	12.0435
k79_11918	5.21085
k79_25562	12.1908
k79_2751	7.38441
k79_7230	4.00617
k79_11919	4.35145
k79_25563	5.92405
k79_7231	4.90291
k79_11920	3.87637
k79_35109	6.46882
k79_11921	5.032
k79_7232	10.1114
k79_25564	7.06731
k79_11922	4.27333
k79_35110	16.0023
k79_16413	7.51501
k79_7233	6.88792
k79_16414	4.63333
k79_35111	7.3715
k79_16415	2.8427
k79_11923	5.5437
k79_35112	3.25191
k79_16416	2.59794
k79_11924	4.70406
k79_2752	15.4379
k79_7234	5.56548
k79_16417	29.513
k79_11925	4.16547
k79_7235	3.46725
k79_16418	4.63768
k79_11926	3.83607
k79_7236	5.58436
k79_2753	9.53846
k79_11927	6.56693
k79_35113	7.3992
k79_11928	5.41176
k79_2754	4.16556
k79_35114	4.48993
k79_35115	10.8883
k79_16419	11.5219
k79_35116	4.25
k79_2755	6.41459
k79_16420	3.7013
k79_2756	3.88321
k79_16421	7.04605
k79_2757	9.12
k79_11929	5.33792
k79_16422	2.76859
k79_7237	8.03123
k79_2758	3.09474
k79_11930	7.8932
k79_2759	5.83193
k79_7238	10.6584
k79_35117	13.1572
k79_16423	5.66748
k79_7239	4.45133
k79_7240	4.12264
k79_16424	5.72455
k79_35118	5.74066
k79_16425	7.09649
k79_7241	3.50226
k79_35119	4.26087
k79_7242	2.65385
k79_16426	4.0303
k79_11931	6.60705
k79_7243	3.2451
k79_35120	4.0166
k79_16427	4.86429
k79_7244	5.95327
k79_21006	57.4185
k79_35121	13.0
k79_21007	3.11667
k79_35122	5.31579
k79_7245	10.0557
k79_35123	4.90106
k79_21008	3.91713
