contigs	predictions
k79_26350	2;1239;186801;3085636;186803;2569097;39488
k79_3446	2;976;200643;171549;815;909656;821
k79_35957	2;1239;186801;186802;216572;1263;2564099
k79_17294	
k79_7957	2;976;200643;171549;815;816;820
k79_26351	
k79_30751	2;976;200643;171549;815;909656;821
k79_3447	
k79_35958	2;1239;186801;3085636;186803;2569097;39488
k79_30752	2;1239;186801;3085636;186803;2569097;39488
k79_3448	2;1239;186801;3085636;186803;572511;89014
k79_26352	2;976;200643;171549;815;909656;821
k79_35959	2;1239;186801;186802;216572;1263;2564099
k79_21919	
k79_26353	2;1239;186801;3085636;186803;2316020;46228;471875
k79_30753	2;976;200643;171549;815;909656;821
k79_17295	
k79_3449	2;1239;186801;186802;216572;1263;2564099
k79_30754	
k79_21920	2;1239
k79_17296	2;1239;186801;3085636;186803;207244;649756
k79_35960	
k79_21921	
k79_3450	
k79_35961	
k79_30755	
k79_17297	
k79_21922	
k79_7958	2;1239;186801;3085636;186803;3342669;45851
k79_26354	2
k79_30756	2;1239;909932;1843489;31977;39948;2161821
k79_7959	
k79_21923	2;1239;186801;3085636;186803;2569097;39488
k79_17298	
k79_30757	2;976;200643;171549;815;816;28111
k79_26355	
k79_7960	
k79_30758	2;976;200643;171549;2005525;375288;46503
k79_26356	
k79_17299	
k79_7961	
k79_26357	2;1239;91061;1385;186817;2837506;1397
k79_21924	2;1239;186801;3085636;186803
k79_7962	2;976;200643;171549;815;909656;821
k79_30759	2;976;200643;171549;815;816;820
k79_30760	2;1239;909932;1843489;31977;39948
k79_7963	
k79_3451	2;1224;28211;766;942;953
k79_30761	2;976;200643;171549;815;909656
k79_35962	2;1239;186801;186802;216572;1263;2564099
k79_17300	2;1239;186801;186802;216572;216851;411483
k79_3452	
k79_35963	2;976;200643;171549
k79_7964	2;976;200643;171549
k79_3453	
k79_35964	2;1239;186801;3085636;186803;2569097;39488
k79_7965	2;1239;186801;3085636;186803;2569097;39488
k79_35965	
k79_3454	2;976;200643;171549
k79_17301	2;1239;186801;3085636;186803;3342669;45851
k79_26358	2;1239;186801;186802;216572;1263;2564099
k79_35966	2;976;200643;171549;815;816
k79_17302	2;1239;186801;3085636;186803;207244;649756
k79_7966	2;976;200643;171549;815;909656;821
k79_26359	2;976;200643;171549;815;816;556259
k79_35967	2;976;200643;171549;815;909656;821
k79_7967	2;1239;186801;3085636;186803;1506553;29347
k79_26360	2;1239;186801;3085636;186803;189330;39486
k79_35968	2;976;200643;171549;815;909656;821
k79_7968	2;1239;186801;3085636;186803;2944193;2763672
k79_21925	2;1239;91061;1385;186817;2837506;1397
k79_35969	2;976;200643;171549;815;816;820
k79_7969	
k79_17303	2;976;117743;200644;49546;112040;63186
k79_7970	2;976;200643;171549;815;909656;821
k79_17304	2;976;200643;171549;815;909656;821
k79_7971	2;976;200643;171549;815;909656;821
k79_21926	
k79_35970	2;1239
k79_3455	2;1239;186801;186802;216572;1263;2564099
k79_17305	2;1239;186801;3085636;186803;2569097;39488
k79_7972	
k79_35971	2;976;200643;171549;2005525;375288;46503
k79_17306	2;74201;203494;48461;1647988;239934;239935
k79_21927	
k79_7973	2;1239;186801;3085636;186803;189330;88431
k79_35972	2;976;200643;171549;815;909656;821
k79_21928	
k79_3456	2;1239;186801;186802;216572;1263;2564099
k79_17307	2;1239;186801;3085636;186803;2569097;39488
k79_7974	
k79_21929	2;976;200643;171549;815;816
k79_7975	
k79_17308	
k79_35973	
k79_7976	2;1239;186801;186802;216572;216851;2929493
k79_3457	2;1239;186801;3085636;186803;572511;89014
k79_17309	2;976;200643;171549;815;909656;821
k79_35974	
k79_3458	2;1239;186801;186802;216572;1263;2564099
k79_21930	2;976;200643;171549;815;909656;821
k79_7977	2;1239;186801;3085636;186803;2944152;2763670
k79_17310	2;1239;186801;3085636;186803;572511;53443;476272
k79_3459	2;976;200643;171549;815;909656;821
k79_3460	2;976;200643;171549;815;909656;821
k79_35975	2;1239;186801;186802;216572;1263;2564099
k79_7978	2;976;200643;171549;815;816
k79_17311	2;1239;186801;186802;216572;2591381;2093857
k79_26361	2;1239;186801;3085636;186803;3342669;45851
k79_21931	2;1239;186801;186802;216572;1263;2564099
k79_35976	
k79_7979	2;976;200643;171549;815;909656;821
k79_21932	2;1239;186801;186802;216572;1263;2564099
k79_26362	
k79_7980	2
k79_35977	
k79_17312	
k79_35978	
k79_17313	2;1239;186801;186802;216572;1263;2564099
k79_3461	2;976;200643;171549;815;816;820
k79_21933	
k79_21934	2;976;200643;171549;815;909656;821
k79_17314	2;1239;186801;3085636;186803;2569097;39488
k79_3462	
k79_35979	
k79_7981	
k79_35980	2;976;200643;171549;815;909656;821
k79_21935	2;1239;186801;186802;31979;1485
k79_30762	
k79_35981	2;976;200643;171549;815;816
k79_21936	
k79_3463	2;976;200643;171549;815;909656;821
k79_30763	2;976;200643;171549;2005525;375288;46503
k79_35982	2;976;200643;171549;2005525;375288;46503
k79_21937	
k79_17315	2;976;200643;171549;815;909656;821
k79_3464	2;1239;186801;3085636;186803;2569097;39488
k79_26363	
k79_35983	
k79_21938	
k79_3465	2;1239;186801;3085636;186803;2569097;39488
k79_30764	
k79_17316	2;1239;186801
k79_30765	
k79_3466	
k79_21939	
k79_3467	2;1239;186801;3085636;186803;189330;88431
k79_17317	2;976;200643;171549;815;909656;821
k79_35984	2;1239;186801;186802;216572;1263;2564099
k79_26364	2;1239;186801;186802;216572;1263;2564099
k79_30766	
k79_21940	
k79_26365	
k79_3468	
k79_21941	
k79_26366	
k79_30767	2;1239;186801;3085636;186803;572511
k79_35985	
k79_26367	2;976;200643;171549;815;816;820
k79_21942	
k79_17318	2;1239;186801;186802;31979;1485;2320868
k79_26368	
k79_17319	
k79_35986	2;976;200643;171549
k79_26369	2;1239;186801;3085636;186803;207244;649756
k79_21943	
k79_7982	2;976;200643;171549;815;909656
k79_17320	
k79_26370	2;976;200643;171549;815;816;291644
k79_12775	2;1239;186801;186802;31979;1485;1491
k79_3469	2;1239;186801;3085636;186803;207244;649756
k79_17321	2;976;200643;171549;815;909656;821
k79_26371	2;1224;1236;91347;1903414;586;1715285
k79_7983	
k79_12776	2;1239;186801;3085636;186803;2569097;39488
k79_21944	2;1239;186801;186802;31979;1485;1548
k79_26372	2;976;200643;171549;815;816;820
k79_3470	2;976;200643;171549;815;816;47678
k79_7984	2;976;200643;171549;815;909656;821
k79_12777	2;1239;186801;3085636;186803;1766253;39491
k79_17322	2;1239;186801;3085636;186803;2569097;39488
k79_3471	
k79_26373	
k79_12778	2;1239;186801;3085636;186803;189330;88431
k79_3472	
k79_21945	2;976;200643;171549;815;909656;821
k79_12779	2;1239;186801;3085636;186803;572511;2479767
k79_17323	
k79_21946	
k79_30768	
k79_21947	2;1239;186801;3085636;186803;2569097;39488
k79_12780	2;976;200643;171549;815;816
k79_17324	
k79_26374	2;1239;91061;186826;1300;1301;1349
k79_12781	2;976;200643;171549;2005525;375288;46503
k79_17325	2;1239;186801;186802;216572;216851;853
k79_7985	2;976;200643;171549;815;816
k79_30769	
k79_3473	2;976;200643;171549;815;909656;821
k79_12782	
k79_17326	
k79_3474	
k79_30770	2;1239;186801;3085636;186803;189330;88431
k79_12783	
k79_30771	2;1239;186801;3085636;186803;207244;649756;649757
k79_12784	2;976;200643;171549;815;909656;821
k79_3475	
k79_17327	
k79_26375	2;976;200643;171549;815;816;820
k79_12785	2;1224;1236;135622;267888;53246;194690
k79_30772	
k79_3476	2;1239;186801;3085636;186803;28050;39485
k79_7986	2;976;200643;171549;815;816;820
k79_26376	2;976;117743;200644;49546
k79_7987	2;1239;186801;186802;216572;1263;2564099
k79_26377	
k79_21948	2;1239;186801
k79_30773	
k79_26378	
k79_3477	2;976;200643;171549;815;909656;821
k79_7988	2;1239;186801;3085636;186803;2569097;39488
k79_12786	2;1239;186801;186802;216572;1263;2564099
k79_21949	2
k79_30774	
k79_21950	2;976;200643;171549;815;816;371601;657309
k79_7989	2;1239;186801;186802;31979;1485
k79_12787	2;1239;186801;3085636;186803;207244;649756
k79_26379	2;976;200643;171549;815;909656;821
k79_21951	2;976;200643;171549;2005525;375288;46503
k79_3478	2;1239;186801
k79_12788	
k79_7990	2;1239;186801;186802;216572;2892396;2714353
k79_3479	
k79_30775	2;1239;186801;186802;216572;1263;2564099
k79_12789	2;976;200643;171549;2005525;375288;46503
k79_35987	2;976;200643;171549
k79_7991	2;976;200643;171549;815;909656;821
k79_3480	
k79_30776	2;976;200643;171549;815;816;820
k79_17328	2;976;200643;171549;815;816;818
k79_21952	2;976;200643;171549;815;909656;821
k79_35988	2;976;200643;171549;815;909656;821
k79_7992	
k79_17329	2;976;200643;171549;815;909656;821
k79_3481	2;1239;186801;3085636;186803;2569097;39488
k79_21953	
k79_7993	2;976;200643;171549;815;816;820
k79_17330	2;976;200643;171549;815;909656;821
k79_21954	
k79_30777	2;1239;186801;186802;216572;1263;2564099
k79_17331	2;976;200643;171549;815;816;820
k79_12790	
k79_35989	
k79_30778	2;976;200643;171549;2005525;375288;46503
k79_21955	2;1239;186801;3085636;186803
k79_3482	2759;7711;40674;9443;9604;9605;9606
k79_7994	
k79_21956	
k79_35990	2;1239;186801;186802;216572;2892396;2714353
k79_3483	
k79_30779	2;976;200643;171549;815;816;820
k79_21957	2;74201;203494;48461;1647988;239934;239935
k79_12791	
k79_7995	
k79_3484	2;976;200643;171549;2005525;375288;46503
k79_21958	
k79_26380	2
k79_7996	
k79_35991	2;1239
k79_17332	2;1239;186801;3085636;186803;572511;40520;657314
k79_30780	2;1239;186801;186802;216572;2892396;2714353
k79_21959	2;976;200643;171549;815;909656;821
k79_26381	2;1239;186801;186802;216572;1263;2564099
k79_3485	2;1239;186801;3085636;186803;1766253;39491
k79_35992	2;976;200643;171549;815;816;818
k79_30781	2;1239;186801;186802;216572;35829;1677857
k79_17333	
k79_21960	2;976;200643;171549;815;909656;821
k79_3486	
k79_7997	2;1239;186801;3085636;186803;2569097;39488
k79_30782	2;976;200643;171549;815;909656;821
k79_17334	2;1239;186801;3085636;186803;2569097;39488
k79_35993	2;976;200643;171549;815;909656;821
k79_7998	2;976;200643;171549;815;816;820
k79_17335	2;203682;203683;2691356;1763524;1511635;406548
k79_3487	2;1239;186801;186802;216572;1263;2564099
k79_30783	2;74201;203494;48461;1647988;239934;239935
k79_7999	2;976;200643;171549;815;909656;821
k79_17336	2;976;200643;171549;815;816
k79_35994	2;1239;186801;186802;216572;2591381;2093857
k79_21961	2;1239;186801;3085636;186803;207244;649756
k79_17337	
k79_21962	2;976;200643;171549;815;909656;821
k79_3488	2;976;200643;171549
k79_35995	
k79_3489	
k79_21963	2;976;200643;171549;815;909656;821
k79_8000	
k79_17338	
k79_21964	
k79_3490	
k79_26382	2;1239;186801;3085636;186803;3342669;45851
k79_8001	
k79_35996	2;976;200643;171549;815;909656;821
k79_3491	
k79_12792	
k79_21965	2;1239;186801;186802;216572;1263;2564099
k79_8002	2;976;200643;171549;815;816;820
k79_17339	2;976;200643;171549;815;909656;821
k79_26383	2;976;200643;171549;815;816;818
k79_21966	2;976;200643;171549;2005525;375288;46503
k79_35997	2;1239;186801;186802;216572;216851
k79_8003	
k79_17340	2;1239;186801;3085636;186803;2316020;33039;657313
k79_30784	2;1239;186801;186802;216572;1263;2564099
k79_12793	2;1239;186801;186802;216572;1263;2564099
k79_26384	2;1239;186801;3085636;186803;2316020;46228;471875
k79_17341	2;1239;186801
k79_8004	
k79_30785	2;1239;186801;3085636;186803;2944152;2763670
k79_12794	2;1239;186801;3085636;186803;2569097;39488
k79_26385	2;1239;186801;3085636;186803;207244;649756
k79_30786	2;976;200643;171549;2005473;1918540;1796646
k79_17342	2;976;200643;171549;815;909656;821
k79_30787	
k79_30788	
k79_26386	2;1239;186801;3085636;186803;2569097;39488
k79_3492	2;1239;186801;3085636;186803;207244;649756
k79_21967	
k79_30789	
k79_8005	2;1239;186801;186802;216572;2892396;2714353
k79_21968	2;1239;909932;1843489;31977;39948
k79_8006	2;976;200643;171549;815;816;820
k79_26387	2;1239;186801;3085636;186803;207244;649756
k79_30790	2;976;200643;171549;815;816
k79_3493	
k79_8007	2;1239;186801;3085636;186803;207244;649756
k79_30791	
k79_35998	2;976;200643;171549;815;816;46506
k79_12795	
k79_8008	2;976;200643;171549;815;816;28111
k79_30792	2;976;200643;171549;815;909656;821
k79_26388	2;976;200643;171549;815;816
k79_8009	2;976;200643;171549;815;909656;821
k79_21969	
k79_8010	2;1239;186801;3085636;186803;2569097;39488
k79_30793	
k79_26389	2;1239;186801;3085636;186803;207244;649756
k79_12796	2;1239;186801
k79_8011	2;1239;186801;186802;31979;1485;1529
k79_21970	2;1239;186801;3085636;186803;2569097;39488
k79_35999	2;1239;186801;186802;216572;1263;2564099
k79_30794	2;976;200643;171549;815;909656;821
k79_8012	2;1239;186801;3085636;186803;207244;649756
k79_26390	2;1239;186801;3085636;186803;189330;39486
k79_30795	2;1239;186801;3085636;186803;2569097;39488
k79_12797	
k79_8013	2;1239;186801;186802;216572;1263;2564099
k79_26391	2;1239;186801;186802;216572;2892397;2714358
k79_30796	
k79_12798	2;1239;186801;3085636;186803;2569097;39488
k79_21971	
k79_26392	2;976;200643;171549;815;909656;821
k79_36000	2;1239;186801;186802;216572;1263;2564099
k79_8014	
k79_36001	2;976;200643;171549;815;816;820
k79_26393	2;1239;186801;186802;216572;2892396;2714353
k79_30797	2;1239;186801;3085636;186803;2569097;39488
k79_8015	2;1239;186801;3085636;186803;2569097;39488
k79_21972	2;1239;186801
k79_8016	2;1239;186801;186802;216572;2172004;2108523
k79_30798	
k79_21973	
k79_36002	2;976;200643;171549;815;909656;821
k79_26394	2;1239;186801;3085636;186803;207244;649756
k79_21974	
k79_36003	
k79_30799	2;1239;186801;3085636;186803;2569097;39488
k79_36004	
k79_8017	2;1239;186801;186802;216572;1263;2564099
k79_21975	
k79_12799	2;1239;186801;186802;31979
k79_36005	2;976;200643;171549;815;816
k79_30800	2;1239;186801;186802;216572;1263;2564099
k79_21976	
k79_12800	2;1239;91061;1385;90964;1279;46127
k79_17343	2;1239;186801;3085636;186803;3342669;45851
k79_12801	2;976;200643;171549;815;816;47678
k79_30801	
k79_36006	2;976;200643;171549;815;909656;821
k79_30802	
k79_12802	2;976;200643;171549;815;816;820
k79_30803	
k79_17344	
k79_12803	2;1239;186801;3085636;186803;572511;40520;411459
k79_36007	
k79_12804	2;976;200643;171549;815;909656;821
k79_26395	2;1239;186801;186802;216572;1263;2564099
k79_21977	2;1239;186801;186802;216572;292632;214851
k79_26396	2;1239;186801;186802;216572;1263;2564099
k79_17345	
k79_36008	2;67819;1077257;1077263;1077264;1077265;454171;1303518
k79_21978	2;29547;3031852;213849;72294;194;198
k79_26397	2;1239;186801;3085636;186803
k79_36009	2;1239;186801;186802;216572;1263;2564099
k79_26398	2;1239;186801;186802;31979;1485;169679
k79_36010	2;1239;186801;186802;216572;2892396;2714353
k79_17346	
k79_36011	2;1239;186801;186802;216572;2892396;2714353
k79_17347	2;1239;186801;3085636;186803;189330;88431
k79_21979	
k79_36012	
k79_17348	2;1239;186801;186802;216572;216851;2929489
k79_26399	
k79_36013	2;976;200643;171549;815;909656;821
k79_21980	2;1239;186801;3085636;186803;2569097;39488
k79_17349	2;976;200643;171549;815;816;820
k79_36014	2;976;200643;171549;171550;239759;328813
k79_26400	
k79_17350	2;1239;186801;3085636;186803;189330;88431
k79_21981	
k79_36015	2;976;200643;171549;815;816;820
k79_17351	2;1239;186801;3085636;186803;2569097;39488
k79_21982	
k79_36016	
k79_21983	2;1239;186801;186802;216572;2842531;2780922
k79_36017	2
k79_17352	2;976;200643;171549;815;816;820
k79_3494	2;976;200643;171549;815;816
k79_36018	2;976;200643;171549;1853231;283168;28118
k79_17353	2;1239;186801;3085636;186803;2569097;39488
k79_36019	
k79_12805	2;1239;186801;3085636;186803;3342669;45851
k79_17354	2;1239;526524;526525;2810280;2678885;1982626
k79_36020	
k79_3495	
k79_12806	
k79_36021	
k79_3496	
k79_17355	
k79_12807	2;976;200643;171549;815;909656;821
k79_3497	
k79_36022	
k79_12808	
k79_36023	2;976;200643;171549;815;816;2715212
k79_12809	2;1239;186801;3085636;186803;572511;40520;411459
k79_21984	2;976;200643;171549;815;816
k79_17356	2;1239;186801;186802;216572;1263;2564099
k79_26401	2;1239;186801;3082720;186804;1870884;1496
k79_36024	2;976;200643;171549;2005525;375288;46503
k79_21985	
k79_21986	2;1239;186801;3085636;186803;572511;89014
k79_12810	2;976;200643;171549;815;816;817
k79_26402	2;976;200643;171549;815;816
k79_21987	
k79_17357	2;1239;186801;186802;216572;1263;2564099
k79_21988	2;976;200643;171549;815;816;820
k79_26403	2;976;200643;171549;815;909656;821
k79_12811	
k79_21989	
k79_26404	2;1239;186801;3085636;186803;2569097;39488
k79_17358	
k79_12812	2;976;200643;171549
k79_21990	2;976;200643;171549;815;816;28111
k79_36025	2;976;200643;171549;815;909656;821
k79_8018	2;976;200643;171549;815;909656;821
k79_21991	2;976;200643;171549;815;909656;821
k79_36026	2;1239;186801;186802;216572;2892396;2714353
k79_8019	2;1239;186801;3085636;186803;207244;649756
k79_26405	2;1239;186801;3085636;186803;2569097;39488
k79_30804	2;1239;186801;186802;216572;1263;2564099
k79_36027	
k79_8020	
k79_21992	2;1239;186801;186802;216572;1263;2564099
k79_30805	
k79_26406	2;1239;186801;3085636;186803;207244;649756
k79_30806	2;1239;186801;3085636;186803;33042;410072
k79_21993	
k79_30807	2;1239;186801;3085636;186803;207244;649756
k79_26407	2;1239;186801;186802;216572;1263;2564099
k79_36028	2;1239;186801;186802;216572;1263;2564099
k79_21994	
k79_8021	2;1783272
k79_26408	2;1239;186801;3085636;186803;207244;649756
k79_21995	2;976;200643;171549;815;909656;821
k79_26409	2;1239;186801;186802;216572;244127;169435
k79_30808	
k79_8022	
k79_12813	
k79_21996	2;1239;186801;3085636;186803;2569097;39488
k79_30809	2;1239;186801;3085636;186803;572511;418240;1121115
k79_36029	2
k79_12814	
k79_3498	2;1239;186801;186802;31979;1485;411486
k79_8023	2;1239;186801;3085636;186803;2569097;39488
k79_36030	
k79_30810	
k79_3499	2;976;200643;171549;815;909656;821
k79_8024	
k79_12815	
k79_36031	2;976;200643;171549;2005525;375288;823
k79_30811	2;1239;186801;3085636;186803;2569097;39488
k79_3500	
k79_8025	
k79_3501	
k79_8026	2;1239;186801;186802;216572;2892396;2714353
k79_12816	
k79_36032	2;976;200643;171549;815;909656;821
k79_21997	2;976;200643;171549;815;816;820
k79_3502	2;976;200643;171549;815;816
k79_30812	2;976;200643;171549;815;816;820
k79_12817	
k79_36033	2;1239;186801;3085636;186803;2569097;39488
k79_3503	2;976;200643;171549;815;816;820
k79_30813	
k79_8027	2;1239;186801;186802;216572;1263;2564099
k79_36034	2;976;200643;171549;815;909656;821
k79_21998	2;1239;186801;186802;216572;2591381;2093857
k79_8028	
k79_12818	2;1239;186801;186802;216572;1263;2564099
k79_21999	
k79_36035	2;976;200643;171549;815;909656;821
k79_30814	2;976;200643;171549;815;909656;387090
k79_36036	2;976;200643;171549;815;909656;821
k79_8029	
k79_30815	2;1239;186801;3085636;186803;2569097;39488
k79_12819	
k79_12820	2;976;200643;171549;815;816;820
k79_22000	2;1239;186801;186802;216572;216851;2929493
k79_8030	
k79_30816	2;976;200643;171549;815;816
k79_36037	2;1239;186801;186802;216572;216851;853
k79_12821	
k79_8031	2;976;200643;171549;815;816;820
k79_30817	
k79_36038	2;1239;186801;186802;216572;1263;2564099
k79_22001	2;976;200643;171549;815;816;820
k79_12822	2
k79_8032	2;976;200643;171549;815;909656;821
k79_22002	2;1239;186801;3085636;186803;207244;649756
k79_30818	2;976;200643;171549;815;816;820
k79_8033	2;1239;186801;3085636;186803;2569097;39488
k79_3504	2;1239;186801;186802;31979;1266;2726954
k79_36039	2;1239;186801;3085636;186803;207244;649756;649757
k79_30819	2;1239;186801;3085636;186803;207244;649756;649757
k79_3505	2;976;200643;171549;2005525;375288;46503
k79_12823	
k79_8034	2;1239;91061;1385;186817;1386;227866
k79_36040	2;976;200643;171549;815;909656;821
k79_22003	2;1239;526524;526525;2810280;3025755;1547
k79_3506	2;1239;186801;186802;186806;1730;39496
k79_8035	2;1239;186801;186802;216572;216851
k79_12824	2;976;200643;171549;2005519;1348911;1501392;2751153
k79_22004	
k79_30820	2;1239;186801;3085636;186803;2719313;208479
k79_3507	2;1239;186801;3085636;186803;207244;649756
