contigs	predictions
k79_40677	
k79_76824	2;976;200643;171549;171550;239759;214856;679935
k79_15987	2;1239;186801;3085636;186803
k79_15988	2;1239;186801;186802;216572;292632;214851
k79_40678	2;976;200643;171549;815;909656;821
k79_88689	2;203691;203692;136;2791015;399320;886478
k79_27586	2;976;200643;171549;815;816;820
k79_76825	
k79_15989	2;1239;186801;186802;216572;1263;1160721
k79_64426	2;1239;186801
k79_3662	
k79_27587	2;976;200643;171549;2005525;375288;46503
k79_15990	
k79_76826	
k79_40679	
k79_15991	2
k79_64427	2;1239;186801;3085636;186803;572511;418240;1121115
k79_3663	2;1239;526524;526525;2810280;2678885;1982626
k79_15992	2;1239;186801;186802;216572;2591381;2093857
k79_27588	2;1239;186801;3085636;186803;1766253;39491
k79_64428	2;976;200643;171549;815;909656;821
k79_3664	
k79_40680	2;976;200643;171549;171552;2974251;165179
k79_64429	
k79_15993	2;1239;186801;3085636;186803;33042;410072
k79_3665	2;1239;186801;3085636;186803;572511;418240;1121115
k79_3666	2;976;200643;171549;815;816;28111
k79_88690	
k79_64430	
k79_15994	
k79_3667	2;976;200643;171549;815;816;28111
k79_64431	
k79_76827	2759;7711;40674;9443;9604;9605;9606
k79_27589	2;1239;91061;186826;81852;2737;81947
k79_15995	2;976;200643;171549;815;909656;821
k79_76828	2;1239;186801;3085636;186803;1506553;29347
k79_15996	2;1239;186801;186802;216572;216851;853
k79_64432	2;1239
k79_76829	2;976;200643;171549;815;909656;821
k79_27590	2;1239;186801;3085636;186803;841;301301
k79_3668	2;976;200643;171549;815;909656;821
k79_64433	
k79_52392	
k79_40681	2;1224;1236;2887326;468;469;70346
k79_76830	
k79_40682	
k79_52393	2;1239;186801;3085636;186803;2569097;39488
k79_76831	
k79_3669	2;1239;186801;3085636;186803;572511;418240;1121115
k79_40683	2;1239;186801;3085636;186803;572511;418240;1121115
k79_76832	
k79_40684	
k79_52394	
k79_27591	2157;28890;183925;2158;2159;2172;2173
k79_27592	2;1239;186801;3085636;186803;572511;418240;1121115
k79_76833	2;976;200643;171549;815;816;28111
k79_3670	2;976;200643;171549;815;816;820
k79_40685	2;1239;186801;3085636;186803;207244;649756;649757
k79_27593	
k79_3671	2;1239;186801;3085636;186803;207244;649756
k79_40686	2;1239;186801;3085636;186803;207244;649756;649757
k79_27594	2;1239;186801;3085636;186803;2316020;33039;657313
k79_64434	2;976;200643;171549;2005525;375288
k79_3672	2;1239;186801;3085636;186803;2316020;33039;657313
k79_27595	2;976;200643;171549;2005525;375288
k79_52395	2;1239;186801;186802;216572;1263;2608920
k79_3673	
k79_76834	2;976;200643;171549;815;909656;357276
k79_27596	
k79_64435	2;976;200643;171549;815;816;820
k79_52396	
k79_15997	131567
k79_27597	
k79_3674	
k79_52397	
k79_15998	
k79_64436	2;1239;186801;3085636;186803;572511;89014
k79_76835	
k79_27598	2;1239;186801;3085636;186803;2316020;33039;657313
k79_3675	
k79_64437	2;1239;186801;186802;186806;1730;39496
k79_76836	2;1239;186801;3085636;186803;189330;88431
k79_3676	2;1239;186801;3085636;186803;572511;418240;1121115
k79_40687	2;1239;186801;3085636;186803;572511;418240;1121115
k79_76837	2;1239;186801;3085636;186803;2569097;39488
k79_52398	2;1239;186801;3085636;186803;572511
k79_52399	
k79_40688	2;976;200643;171549;2005525;375288;823
k79_76838	2157;28890;183925;2158;2159;2172;2173
k79_15999	
k79_76839	2;976;200643;171549;815;816
k79_40689	2;976;200643;171549;815;909656;821
k79_52400	
k79_64438	2;1239;186801;3085636;186803;1766253;39491
k79_52401	
k79_40690	2;1239;186801;186802;216572;1263;657323
k79_3677	
k79_76840	2;1239;909932;1843488;909930;33024;33025
k79_64439	2;1224;1236;135623;641;662;672
k79_3678	2;1239;186801;186802;216572;1905344;1550024
k79_27599	2;1239;186801;186802;216572;216851;3030639
k79_16000	
k79_52402	2;1239;186801;3085636;186803;572511;418240;1121115
k79_64440	
k79_40691	
k79_27600	2;1239;186801;3085636;186803;207244;649756
k79_3679	2;1239;186801;3085636;186803;1766253;39491;657317
k79_64441	
k79_16001	
k79_27601	
k79_40692	
k79_3680	
k79_64442	2;1239;186801;3085636;186803;1766253;39491
k79_40693	2;1239;909932;1843488;909930;33024;33025
k79_27602	2;1239;186801;3085636;186803;207244;649756
k79_40694	2;1239;186801;186802;216572;216851;3030639
k79_3681	2;1239;186801;3085636;186803;572511;418240;1121115
k79_64443	2;976;200643;171549;815;909656;821
k79_27603	
k79_88691	
k79_64444	2;1239;186801;3085636;186803;1766253;39491
k79_40695	2;976;200643;171549;815;816;329854
k79_88692	2;1239;186801;3085636;186803;572511;418240;1121115
k79_27604	2;976;200643;171549;815;816;820
k79_64445	2;1239;186801;3085636;186803;572511;418240;1121115
k79_3682	2;1239;526524;526525;2810280;2678885;1982626
k79_16002	2;1239;526524;526525;2810280;2678885;1982626
k79_88693	2;1239;186801;3085636;186803;2316020;33039
k79_64446	
k79_40696	2;1239;186801;3085636;186803;33042;410072
k79_16003	2;1239;186801;3085636;186803;2316020;46228;471875
k79_40697	
k79_64447	2;1239;186801;3085636;186803;572511;40520;657314
k79_27605	2157;28890;183925;2158;2159;2172;2870563
k79_40698	
k79_27606	2;976;200643;171549;815;816;28111
k79_64448	
k79_40699	2;976;200643;171549;171552;2974251;165179
k79_64449	2;1239;186801;3085636;186803;189330;88431
k79_88694	
k79_16004	2
k79_27607	
k79_40700	2;1239;186801;3085636;186803;207244;649756
k79_27608	2;1239;186801
k79_40701	2;1239;186801;186802;216572;1263;1160721
k79_64450	2;1239;186801;3085636;186803;1766253;39491
k79_40702	2;976;200643;171549;815;909656;821
k79_27609	2;976;200643;171549;171552;2974251;165179
k79_40703	2;976;200643;171549;2005525;375288;823
k79_27610	
k79_88695	2;1239;186801;3085636;186803;572511;418240;1121115
k79_88696	2;976;200643;171549;815;909656;821
k79_88697	2;976;200643;171549;815;816
k79_40704	2;1239;186801;3085636;186803;1766253;39491;657318
k79_88698	2;1239;186801;3085636;186803;189330;39486
k79_16005	2;1239;91061;1385;90964;1279;29380
k79_27611	
k79_40705	2;1239;186801;186802;186806;1730;39496
k79_16006	2;1239;186801;3085636;186803;1766253;39491;657317
k79_27612	
k79_88699	2;976;200643;171549;815;909656;821
k79_16007	2;976;200643;171549;815;909656;821
k79_88700	2;976;200643;171549;815;909656;821
k79_27613	2;976;200643;171549;2005525;375288;823
k79_88701	2;976;200643;171549;815;816;47678
k79_27614	2;1239;186801;3085636;186803;33042;33043
k79_40706	2;976;200643;171549;815;816;820
k79_16008	
k79_64451	2;1239;186801;3085636;186803;572511;418240;1121115
k79_88702	2;1239;186801;3085636;186803;2316020;33039
k79_16009	2;1239;186801;3085636;186803;572511;89014
k79_40707	2;1239;186801;186802;216572;1263;1264;697329
k79_27615	
k79_88703	2;1239;186801;3085636;186803;572511;2479767
k79_64452	
k79_16010	2;1239;186801;3085636;186803;33042;410072
k79_64453	
k79_27616	
k79_64454	2;1239;186801;3085636;186803;572511;418240;1121115
k79_40708	
k79_88704	2;1239;186801;3085636;186803;2316020;46228;471875
k79_3683	2;1239;526524;526525;2810280;2678885;1982626
k79_64455	2;1239;186801;3085636;186803;2316020;46228;471875
k79_40709	
k79_88705	
k79_27617	2;976;200643;171549;815;909656;821
k79_16011	2;1239;186801;3085636;186803;2316020;33039;657313
k79_3684	
k79_76841	
k79_40710	2;1239;186801;3085636;186803;2316020;46228;471875
k79_88706	2;1239;186801;3085636;186803;1766253;39491;657318
k79_64456	2;976;200643;171549
k79_3685	2;1239;186801;3085636;186803;572511;418240;1121115
k79_27618	2;1239;526524;526525;2810280;2678885;1982626
k79_88707	
k79_40711	
k79_88708	2;1239;186801;3085636;186803;1766253;39491
k79_64457	2;1239;186801;3085636;186803;1766253;39491
k79_27619	
k79_3686	
k79_64458	2;1239;186801;186802;216572
k79_40712	
k79_27620	2;976;200643;171549;2005525;375288
k79_88709	2;1239;186801;3085636;186803
k79_27621	
k79_88710	2;976;200643;171549;815;816;47678
k79_40713	2;1239;186801;3085636;186803;207244;649756
k79_3687	
k79_76842	2;976;200643;171549;815;816;820
k79_64459	2;1239;186801;3085636;186803;207244;649756
k79_40714	2;1239;909932;1843488;909930;33024;33025
k79_76843	2;1239;186801;3085636;186803;33042;410072
k79_64460	2;1239;186801;186802;216572;216851;2929490
k79_40715	2;1239;186801;3085636;186803;207244;649756
k79_76844	2;1239;186801;3085636;186803;2569097;39488
k79_27622	
k79_64461	2;976;200643;171549;171550;239759;626932
k79_64462	2;976;200643;171549;2005525;375288;46503
k79_76845	2;976;200643;171549;815;816;820
k79_3688	
k79_64463	2;1239;186801;3085636;186803;189330;88431
k79_76846	2;976;200643;171549;2005525;375288;46503
k79_64464	2;976;200643;171549;815
k79_3689	2;1239;186801;3085636;186803;207244;649756
k79_76847	2;976;200643;171549;2005525;375288;823
k79_27623	2;74201;203494;48461;1647988;239934;239935
k79_3690	
k79_27624	
k79_76848	2;1239;186801;3085636;186803;207244;649756
k79_52403	2;1239;526524;526525;2810280;2678885;1982626
k79_64465	
k79_52404	2;976;200643;171549;815;816;28111
k79_3691	2;1239;186801;3085636;186803;572511;418240;1121115
k79_40716	2;976;200643;171549;815;816;820
k79_3692	
k79_52405	2;1239;186801;3085636;186803;207244;649756;649757
k79_64466	
k79_52406	
k79_3693	
k79_64467	2;1239;186801;3085636;186803;1766253;39491;657317
k79_40717	2;1239;186801;3085636;186803;1766253;39491
k79_76849	2;1239;186801;3085636;186803;207244;649756
k79_52407	
k79_40718	
k79_3694	2;1239;186801;3085636;186803;207244;649756;649757
k79_76850	
k79_52408	
k79_3695	2;976;200643;171549;2005525;375288;823
k79_27625	
k79_64468	2;1239;186801;3085636;186803;1766253;39491
k79_76851	2;976;200643;171549;815;816
k79_64469	
k79_27626	2;1239;186801;186802;186806;1730;39496
k79_40719	
k79_27627	2;1239;186801;3085636;186803;2316020;33039;657313
k79_64470	
k79_40720	2;1239;186801;3085636;186803;33042;410072
k79_52409	2;1239;186801;3085636;186803;33042;410072
k79_76852	
k79_64471	
k79_3696	2;1239;186801;3085636;186803;2316020;46228;471875
k79_27628	2;976;200643;171549;815;816;820
k79_76853	
k79_40721	2
k79_52410	
k79_64472	2;976;200643;171549;815;816
k79_40722	
k79_52411	
k79_64473	2;976;200643;171549;2005525;375288
k79_76854	2;1239;186801;3085636;186803;33042;410072
k79_52412	2;1239;186801
k79_40723	2;1239;186801;3085636;186803;2316020;33039
k79_27629	2;1239;186801;3085636;186803
k79_64474	2;1239;186801
k79_76855	2;1239;186801;3085636;186803;2569097;39488
k79_3697	2;976;200643;171549;815;816;329854
k79_64475	2;976;200643;171549;815;909656;821
k79_88711	
k79_3698	
k79_64476	
k79_3699	2;1239;186801;3085636;186803;572511;418240;1121115
k79_27630	2;976;200643;171549;815;816;820
k79_64477	2;976;200643;171549;815;909656;821
k79_88712	
k79_27631	2;1239;186801;3085636;186803;572511
k79_3700	2;1239;909932;1843488;909930;33024;33025
k79_64478	2;1239;186801;3085636;186803;2569097;39488
k79_64479	2;1239;186801;3085636;186803;2569097;39488
k79_88713	2;976;200643;171549;815;909656;821
k79_64480	2;1239;186801;3085636;186803;2316020;33039
k79_3701	2;1239;186801;3085636;186803;2316020;33038
k79_64481	2157;28890;183925;2158;2159;2172;2173
k79_88714	2;1239;186801;3085636;186803;207244;649756
k79_3702	
k79_3703	
k79_64482	2;1239;186801;3085636;186803;33042;410072
k79_88715	2;976;200643;171549;815;816;820
k79_3704	2;1239;186801;3085636;186803;1766253;39491;657318
k79_64483	
k79_88716	2;1239;186801;3085636;186803;2316020;33039;657313
k79_3705	2;976;200643;171549;815;909656;821
k79_88717	2;1239;186801;3085636;186803;1766253;39491
k79_88718	
k79_64484	
k79_3706	2;976;200643;171549;815;816;820
k79_88719	
k79_52413	2;976;200643;171549;171550;239759;2585118
k79_64485	2;976;200643;171549;2005525;375288;823
k79_3707	2;1239;186801;186802;216572;1263
k79_52414	
k79_76856	2;1239;91061;1385;186822;44249;185978
k79_64486	2;976;200643;171549;815;816;820
k79_40724	2;1239;526524;526525;2810280;2678885;1982626
k79_40725	2;1239;186801;3085636;186803;33042;410072
k79_64487	2;976;200643;171549;815;816;28111
k79_76857	2;976;200643;171549;2005525;375288;823
k79_64488	
k79_3708	2;1239;186801;3085636;186803;2316020;46228;471875
k79_40726	2;1239;909932;1843488;909930;33024;33025
k79_52415	2;976;200643;171549;171550;239759;2585119
k79_76858	2;1224;28211;204455;31989;1679449;2613965
k79_40727	2;1239;186801;186802;216572;1263;1160721
k79_3709	2;1239;186801;3085636;186803;572511;2479767
k79_76859	2;976;200643;171549;2005525;375288;823
k79_64489	
k79_40728	2;1239;186801;3085636;186803;2569097;39488
k79_52416	2;1239;186801;3085636;186803;572511;418240;1121115
k79_76860	2;976;200643;171549;815;909656;821
k79_52417	
k79_40729	2;1239;186801;3085636;186803;572511;418240;1121115
k79_52418	2;1239;186801;3085636;186803;2316020;33039;657313
k79_40730	2;1239;186801;3085636;186803;572511;418240;1121115
k79_76861	2;976;200643;171549;815;816;371601;657309
k79_40731	2;976;200643;171549;815;816;28111
k79_52419	2;1239;186801;3085636;186803
k79_3710	
k79_52420	
k79_76862	2;1239;186801;3085636;186803
k79_27632	2;1239;186801;3085636;186803;572511;418240;1121115
k79_76863	2;1239
k79_27633	
k79_3711	2;1239;186801;3085636;186803;189330
k79_76864	
k79_3712	2;1239;186801;3085636;186803;2316020;33039;657313
k79_76865	
k79_40732	2;1239;186801;3085636;186803;572511;418240;1121115
k79_3713	2;976;200643;171549;2005525;375288;823
k79_64490	
k79_40733	
k79_3714	2;976;200643;171549;2005525;375288;823
k79_40734	
k79_76866	2;1239;186801;3085636;186803;841;166486
k79_64491	2;1239;186801;3085636;186803;2316020;46228;471875
k79_40735	2;1239;186801;3085636;186803;207244;649756
k79_3715	2
k79_52421	2;976;200643;171549;815;816;820
k79_64492	2;1239;186801;3085636;186803;572511;418240;1121115
k79_3716	2;1239;186801;3085636;186803;189330;88431
k79_52422	2;976;200643;171549;171550;239759;2585119
k79_76867	2;1239;186801;186802;216572;216851;853
k79_3717	2;976;200643;171549;815;816;28111
k79_52423	
k79_3718	2;1239;186801;186802;186806;1730;39496
k79_76868	
k79_76869	
k79_3719	2;74201;203494;48461;1647988;239934;239935
k79_3720	2;976;200643;171549;815;909656;821
k79_3721	2;1239;526524;526525;2810280;2678885;1982626
k79_76870	2
k79_3722	
k79_52424	2;1239;909932;1843488;909930;33024;33025
k79_76871	2;1239;186801;186802;216572;1263;657323
k79_88720	2;976;200643;171549;171550;239759;328814;717959
k79_3723	2;1239;186801;3085636;186803;33042;410072
k79_76872	2;1239;186801;186802;216572;1263;1160721
k79_64493	
k79_76873	2;1239;186801;186802;186806;1730;39496
k79_64494	2;1239;186801;3085636;186803;1766253;39491;657318
k79_88721	2;1239;186801;186802;31979;1485;411486
k79_3724	
k79_88722	2;1239;186801;3085636;186803;572511;418240;1121115
k79_76874	2;1239;186801;3085636;186803;572511;2479767
k79_3725	
k79_52425	2;1239;186801;3085636;186803
k79_88723	
k79_52426	2;1239;186801;3085636;186803;572511;418240;1121115
k79_64495	2;976;200643;171549;815;909656;387090
k79_88724	2;976;200643;171549;815;909656;821
k79_52427	2;1239;186801;3085636;186803;189330;88431
k79_64496	2;1239;186801;186802;216572;1263;1160721
k79_88725	2;976;200643;171549;815;909656;821
k79_52428	2;1239;186801;3085636;186803;33042;410072
k79_88726	2;1239;186801;186802;216572;216851;2646395
k79_27634	
k79_64497	2;1239;186801;3085636;186803;1766253;39491;657317
k79_64498	
k79_27635	2;1239;186801;3085636;186803;33042;410072
k79_64499	2;1239;186801;3085636;186803;207244;649756;649757
k79_27636	
k79_64500	2;976;200643;171549;815;816;28111
k79_52429	2;201174;1760;85011;2062;1883;2751189
k79_64501	2;976;200643;171549;815;909656;821
k79_27637	2;1239;186801;3085636;186803;2569097;39488
k79_88727	2;976;200643;171549;815;816;674529
k79_64502	2;1239;186801;3085636;186803;2316020;46228;471875
k79_88728	
k79_27638	2;1239;186801;186802;216572;2892396;2714353
k79_27639	2;1239;186801;3085636;186803;1766253;39491
k79_88729	
k79_52430	2;1239;186801;186802;216572;2038676;3070656
k79_64503	2;976;200643;171549;815;816
k79_52431	2;1239;186801;3085636;186803;1766253;39491
k79_52432	2;1239;186801;3085636;186803;207244;649756
k79_64504	2;1239;186801;186802;216572;216851;853
k79_88730	2;1239;526524;526525;2810280;2678885;1982626
k79_88731	2;1239;186801;3085636;186803;33042;410072
k79_64505	2;976;200643;171549;815;909656;821
k79_52433	
k79_88732	2;976;200643;171549;2005525;375288;823
k79_64506	2;976;200643;171549;815;816;818
k79_27640	2;1239;186801;3085636;186803;2719313;208479
k79_88733	2;976;200643;171549;2005525;375288
k79_52434	
k79_27641	
k79_52435	2;1239;909932;1843488;909930;33024;33025
k79_88734	2;1239;186801;186802;216572;216851
k79_64507	2;1783272
k79_16012	2759;7711;40674;9443;9604;9605;9606
k79_88735	2;1239;186801;3085636;186803;33042;116085
k79_16013	2;201174;1760;85011;2062;1883;2508722
k79_52436	2;1239;526524;526525;2810280;2678885;1982626
k79_16014	2;1239;186801;3085636;186803;2944193;2763672
k79_52437	2;1239;186801;3085636;186803;572511;418240;1121115
k79_16015	2;1239;186801;3085636;186803;2316020;33039;657313
k79_64508	
k79_52438	2;1239;909932;1843488;909930;33024;33025
k79_88736	2;976;200643;171549;815;816;46506;449673
k79_64509	
k79_16016	2;1239;186801;3085636;186803;841;166486;657315
k79_88737	2;1239;186801;3085636;186803;189330;88431
k79_52439	2;976;200643;171549;815;816;47678
k79_16017	2;1239;186801;3085636;186803;2316020;33039;657313
k79_88738	2;1239;186801;3085636;186803;2316020;33039;657313
k79_64510	
k79_16018	2;1239;186801;3085636;186803;207244;649756
k79_88739	2;1239;186801;3085636;186803;2316020;46228;471875
k79_52440	
k79_76875	2;1239;186801;3085636;186803;572511;418240;1121115
k79_16019	2;1239;91061;1385;186822;44249;185978
k79_76876	
k79_88740	
k79_16020	
k79_52441	2;1239;909932;1843488;909930;33024;33025
k79_64511	2;1239;186801;186802;216572;216851;2929489
k79_76877	
k79_88741	2;976;200643;171549;815;909656;821
k79_64512	
k79_52442	
k79_88742	
k79_52443	
k79_76878	2;1239;186801;186802;216572;216851;2929494
k79_88743	
k79_52444	2;976;200643;171549;815;816;820
k79_88744	
k79_76879	2;1239;186801;3085636;186803;1766253;39491
k79_88745	2
k79_52445	2;1239
k79_76880	2;1239;186801;3085636;186803;2316020;46228;471875
k79_88746	
k79_52446	2;1239;186801;3085636;186803;33042;410072
k79_52447	
k79_76881	
k79_88747	
k79_52448	2;1239;909932;1843488;909930;33024;33025
k79_76882	
k79_16021	2;1239;186801;3085636;186803;207244;649756
k79_88748	
k79_88749	
k79_3726	2;1239;526524;526525;2810280;2678885;1982626
k79_16022	2;976;200643;171549;815;909656;821
k79_76883	2;1239;186801;3085636;186803;207244;649756;649757
k79_3727	2;1239;186801;3085636;186803;207244;649756
k79_16023	2;976;200643;171549;815;816
k79_76884	
k79_3728	
k79_3729	2;976;200643;171549
k79_3730	2;1239;186801;3085636;186803;2316020;33039;657313
k79_76885	2;1239;186801;186802;186806;1730;39496
k79_88750	
k79_3731	2;976;200643;171549;815;816;820
k79_3732	2;976;200643;171549;815;909656;821
k79_3733	2;976;200643;171549;2005525;375288;46503
k79_76886	2;1239;186801;3085636;186803;572511;418240;1121115
k79_52449	
k79_3734	2;74201;203494;48461;1647988;239934;239935
k79_76887	
k79_52450	2;1239;186801;186802;216572;2892396;2714353
k79_52451	2;1239;186801;3085636;186803;2569097;39488
k79_3735	2;1239;526524;526525;2810280;2678885;1982626
k79_76888	2;1239;186801;3085636;186803;572511;89014
k79_52452	2;1239;186801;3085636;186803;33042;410072
