Contig	ERR011348_assembly.fa/ERR011348_corrected_1.fastq.gz Mean	ERR011348_assembly.fa/ERR011348_corrected_1.fastq.gz RPKM	ERR011348_assembly.fa/ERR011348_corrected_1.fastq.gz Covered Fraction
k79_63239	4.7613635	7.1619644	1
k79_3143	4.5137615	5.4653144	1
k79_75396	8.0192175	10.445875	1
k79_51515	2.6095238	3.932059	1
k79_87567	13.00554	16.089893	0.99804306
k79_63240	3.142857	4.209705	1
k79_51516	6.8679247	8.225068	1
k79_75397	4.104839	5.1231575	1
k79_27204	4.913444	6.0768185	1
k79_87568	5.3636365	6.845572	1
k79_3144	3.8796296	5.2051435	1
k79_51517	12.752809	10.068703	1
k79_27205	5.4423075	5.9213095	1
k79_3145	4.606383	5.342121	1
k79_63241	4.9853477	6.637092	1
k79_27206	3.9662921	4.614823	1
k79_3146	2.9833333	4.8276944	1
k79_27207	3.4495413	4.258466	1
k79_75398	6.0263157	8.251828	1
k79_27208	7.0508475	6.734384	1
k79_51518	6.3107343	8.392434	1
k79_87569	8.64637	13.382317	1
k79_51519	4.8421054	6.023136	1
k79_75399	4.527163	5.7339993	1
k79_63242	7.27252	8.884462	1
k79_87570	4.2554746	4.5417333	1
k79_51520	7.004831	7.583257	1
k79_63243	4.074468	6.5749183	1
k79_75400	4.5298247	5.993	1
k79_63244	2.5555556	3.7515054	1
k79_51521	5.144118	5.934199	1
k79_63245	8.815385	10.026751	1
k79_87571	10.806989	13.351199	1
k79_63246	2.322314	4.4398894	1
k79_87572	3.162393	5.257472	1
k79_15114	8.945337	11.909769	1
k79_63247	5.744898	6.873175	1
k79_75402	6.1387663	7.636267	1
k79_15115	7.269231	8.5943575	1
k79_87573	19.031088	19.001131	0.9912537
k79_75403	3.7664235	5.93919	1
k79_63248	7.199301	8.738912	1
k79_15116	5.3738317	6.242335	1
k79_87574	4.727811	5.6577272	1
k79_87575	5.1486487	5.819096	1
k79_87576	5.031746	5.812609	1
k79_15117	11.765854	13.607733	1
k79_3147	198.62439	258.84177	1
k79_63249	5.439726	6.7224803	1
k79_15118	4.789557	5.769869	1
k79_63250	51.334366	54.903347	1
k79_87577	5.559023	7.0085516	1
k79_63251	4.1034484	6.031128	1
k79_75404	9.29212	11.720339	1
k79_63252	3.632	4.739918	1
k79_75405	2.7571428	3.4575002	1
k79_87578	8.780435	11.341735	1
k79_63253	3.6064816	4.383279	1
k79_27209	10.960961	14.32393	1
k79_75406	8.746331	10.074725	0.9601276
k79_63254	5.394558	7.0243897	1
k79_75407	3.2	4.045882	1
k79_63255	4.588785	5.071897	1
k79_75408	4.6494846	6.08912	1
k79_3148	7.3570566	9.619901	1
k79_63256	3.432773	5.4268494	1
k79_3149	2.7850468	4.6817513	1
k79_75409	3.4771986	4.4621663	1
k79_63257	8.977625	11.659012	1
k79_27210	5.928164	7.8465643	1
k79_63258	3.875817	4.632822	1
k79_63259	4.5841584	5.992082	1
k79_75410	6.096979	7.465359	1
k79_75411	3.8958333	4.9719424	1
k79_63260	7.4894514	10.248015	1
k79_63261	7.2688174	7.4272223	1
k79_75412	6.2669683	16.215769	1
k79_3150	8.53397	10.943651	1
k79_15119	7.855468	10.365714	1
k79_3151	4.301695	5.858326	1
k79_87579	9.792326	12.961958	1
k79_87580	4.8483605	5.5986934	1
k79_3152	5.272165	6.473965	1
k79_75413	7.7349896	10.152534	1
k79_87581	3.8498583	5.182813	1
k79_75415	3.8895705	5.4458385	1
k79_27211	8.616541	11.549672	1
k79_87582	4.727679	5.3618984	1
k79_63262	5.6654696	7.43334	1
k79_87583	4.754386	6.8364205	1
k79_63263	2.6630435	3.7289565	1
k79_87584	2.3666666	3.760031	1
k79_75416	6.4450264	7.7662244	1
k79_63264	4.016	4.739918	1
k79_87585	4.8056874	5.277237	1
k79_15120	10.112176	13.080635	1
k79_75417	6.672043	8.05721	1
k79_87586	6.672414	9.800583	1
k79_27212	6.8244276	8.355625	1
k79_3153	6.6014495	8.584995	0.9954248
k79_27213	2.6666667	3.260732	1
k79_3154	1.8723404	2.4655943	1
k79_87587	5.1666665	6.427404	1
k79_27214	7.4626865	6.7080374	1
k79_87588	2.8424242	3.8197145	1
k79_87589	2.7642276	4.7746425	1
k79_63265	6.818376	9.41739	1
k79_15121	6.595615	8.36423	1
k79_63266	4.97479	5.218383	1
k79_51522	11.515803	15.315226	1
k79_63267	6.8636365	7.8222885	1
k79_51523	10.426108	12.44327	1
k79_87590	5.74321	7.311172	1
k79_27215	3.6093616	5.1458035	1
k79_15122	9.670857	12.325565	1
k79_87591	6.95	6.9150004	1
k79_27216	2.7307692	4.3422937	1
k79_87592	4.385965	4.557614	1
k79_63268	6.006135	7.5850034	1
k79_51524	5.1003523	6.284175	1
k79_27217	2.7597404	3.5027947	1
k79_15123	3.2009237	4.987577	1
k79_63269	8.049295	8.241165	1
k79_75418	9.657105	12.845368	1
k79_15124	6.129032	7.014599	1
k79_87593	6.20802	8.036012	1
k79_15125	2.9153845	5.0133753	1
k79_87594	10.034782	10.97267	1
k79_3155	8.273118	10.742947	1
k79_51525	6.1712475	8.14216	1
k79_51526	3.686567	5.2958193	1
k79_3156	8.396679	11.736513	1
k79_63270	6.8026934	8.769573	1
k79_51527	5.975926	7.7017064	1
k79_87595	6.6330676	8.393879	1
k79_63271	5.558036	5.898089	1
k79_3157	6.642857	8.584547	1
k79_51528	3.3307087	4.705695	1
k79_75419	6.2331743	8.121816	1
k79_63272	5.8738737	5.762501	1
k79_3158	3.71875	4.075915	1
k79_75420	2.4615386	2.9123342	1
k79_51529	6.778761	7.24366	1
k79_3159	9.319327	9.691282	1
k79_63273	3.057252	4.3806186	1
k79_87596	4.569307	5.9683037	1
k79_51530	3.221875	4.480037	1
k79_87597	4.5151515	5.688936	1
k79_51531	4.1133003	5.1127906	1
k79_63274	3.1590362	4.6140795	1
k79_51532	5.86	7.6203303	1
k79_63275	2.973913	3.7836792	1
k79_87598	6.1563635	7.7854767	1
k79_63276	10.578947	14.052643	1
k79_87599	2.4545455	5.179871	1
k79_75421	6.714152	8.81563	1
k79_15126	8.608549	11.37286	1
k79_27218	7.350354	9.607316	1
k79_63277	4.3061223	4.0512123	0.8518519
k79_51533	3.9649122	5.013375	1
k79_51534	3.0980392	4.774643	1
k79_15127	6.552542	8.265294	1
k79_63278	6.646081	7.9019923	1
k79_87600	4.9985423	5.99686	1
k79_51535	2.6578948	3.8721192	1
k79_63279	3.588983	4.1561656	1
k79_87601	4.820116	5.712392	1
k79_15128	5.389744	7.2301736	1
k79_51536	3.7174888	4.301019	1
k79_3160	6.462141	8.500248	1
k79_3161	3.3733332	4.2780805	1
k79_27219	6.879397	9.042816	1
k79_3162	9.495575	10.293622	1
k79_15129	4.743837	6.017902	1
k79_27220	6.457249	8.136265	1
k79_3163	2.627193	3.9788692	1
k79_51537	5.1890297	6.45918	1
k79_27221	4.114286	6.2912946	1
k79_3164	6.763314	9.656911	1
k79_15130	3.9288194	5.110052	1
k79_3165	2.2764227	3.6728022	1
k79_27222	6.9528303	8.404776	1
k79_27223	4.576923	4.7370477	1
k79_3166	2.9565217	4.461054	1
k79_87602	11.185456	14.662618	1
k79_15131	6.9982862	9.135991	1
k79_3167	7.2782607	9.7456255	1
k79_15132	5.3517914	6.8015156	1
k79_15133	3.5952382	4.3594565	1
k79_87603	5.585752	7.067313	1
k79_3169	7.2292995	7.5118976	1
k79_87604	4.6702127	4.109324	1
k79_3170	6.1360545	6.4144197	1
k79_27224	8.03884	10.543802	1
k79_39393	16.647287	22.311861	1
k79_87605	6.85	8.837136	1
k79_39394	3.9014778	5.1127906	1
k79_3171	4.996805	6.3313246	1
k79_51538	7.4702473	9.830721	1
k79_39395	8.592308	8.236259	1
k79_3172	4.611321	6.7650366	1
k79_3173	5.288288	4.994167	1
k79_27225	5.5008993	7.150614	1
k79_39396	4.574689	6.0287423	1
k79_39397	5.611111	5.829506	1
k79_27226	3.4631147	4.071777	1
k79_87606	9.953045	12.856507	1
k79_27227	4.819328	6.2021136	1
k79_3174	20.469675	24.862604	1
k79_15134	9.825042	12.801799	1
k79_51539	6.5651493	8.590334	1
k79_39398	5.10846	7.056469	1
k79_15135	18.837606	18.025618	1
k79_39399	4.808743	6.023823	1
k79_3175	3.4603524	4.980174	1
k79_15136	5.537396	6.867637	1
k79_39400	4.4744525	5.93919	1
k79_15137	3.1568627	4.376756	1
k79_75422	17.782274	23.808811	1
k79_39401	69.584526	78.36538	0.997996
k79_51540	6.1309314	7.8625917	1
k79_15138	6.2766395	7.8579545	1
k79_51541	1.9175258	3.6534715	1
k79_87607	13.867144	20.700695	1
k79_15139	6.0029325	7.147378	1
k79_75423	6.192124	8.321797	1
k79_87608	6.521739	7.0435843	1
k79_75424	2.8369565	3.3146284	1
k79_39403	5.7953367	7.1775002	1
k79_75425	4.5673075	6.316063	1
k79_15140	4.107895	5.486335	1
k79_39404	3.6164384	4.4036403	1
k79_15141	5.7619047	6.6844997	1
k79_3176	6.8931036	9.014876	1
k79_39405	6.76	7.7540197	1
k79_51542	6.985774	9.094896	1
k79_87609	5.233333	6.808287	1
k79_39406	7.8229666	8.658196	1
k79_87610	5.669014	6.5242558	1
k79_3177	6.3046355	7.0985847	0.9867257
k79_87611	9.560345	8.292801	1
k79_15142	4.3489146	5.890214	1
k79_15143	5.910891	8.788387	1
k79_75426	5.388393	6.8687186	1
k79_75427	5.8416667	7.7985835	1
k79_51543	15.457954	19.177378	0.9737864
k79_3178	4.4232144	5.5076513	1
k79_39407	5.007833	6.5677404	1
k79_75428	6.504348	6.0538874	1
k79_15144	5.704961	7.336646	1
k79_87612	5.4406195	6.7210774	1
k79_51544	3.2653062	4.447349	1
k79_39408	2.137255	3.5809822	1
k79_3179	3.867347	4.516554	1
k79_39409	9.276596	10.08608	1
k79_39410	6.0666666	7.102281	1
k79_87613	8.448141	9.859891	1
k79_51545	7.2093396	8.973357	1
k79_39411	4.398148	5.440872	1
k79_75429	6.8362722	8.497246	0.9819915
k79_51546	3.2342343	4.994167	1
k79_87614	4.098139	5.277237	1
k79_75430	3.5512822	4.867355	1
k79_39412	6.427826	8.1597	1
k79_75433	5.435484	5.8550367	1
k79_87615	7.183077	8.5227375	1
k79_3180	9.965889	12.66421	1
k79_75434	4.602524	5.152934	1
k79_75435	3.7362638	4.576525	1
k79_75436	3.2936509	5.0860324	1
k79_39413	6.2986174	7.875262	1
k79_27228	12.04618	16.008846	1
k79_15145	8.337636	10.921186	1
k79_51548	4.5058937	6.0087113	1
k79_3181	7.6164804	9.911703	1
k79_87616	7.6057444	10.03447	1
k79_51550	4.431818	4.2129207	0.9747899
k79_75437	6.9061728	9.086742	0.9947917
k79_3182	8.832817	10.38712	1
k79_51553	5.233645	5.071897	1
k79_39414	8.687266	10.9487505	1
k79_3183	4.2112675	5.4240537	1
k79_75438	5.5927672	7.14374	1
k79_39415	5.3770056	7.0799575	1
k79_51554	7.23092	8.646366	1
k79_3184	3.3222222	4.1778126	1
k79_15146	6.942643	8.892905	1
k79_75439	3.5505052	4.8981247	1
k79_3185	4.6907215	5.277237	1
k79_15147	3.8073394	4.258466	1
k79_87617	19.513798	25.32081	1
k79_63280	14.33783	19.18261	1
k79_51555	9.769673	11.356678	1
k79_39416	7.415385	10.094959	1
k79_3186	7.0379148	8.764642	1
k79_39417	5.330435	6.0538874	1
k79_15148	7.013436	9.862377	1
k79_3187	7.8834953	7.133656	1
k79_87618	7.1358023	17.162907	1
k79_75440	5.1527777	6.799751	1
k79_39418	4.0042553	4.9482665	1
k79_3188	2.2372882	3.367192	1
k79_15149	4.737374	5.4743752	1
k79_75441	2.2413793	3.015564	1
k79_3189	7.1578946	7.4966354	1
k79_3190	4.79798	4.832169	1
k79_63281	5.210377	6.794988	1
k79_15150	18.488506	23.355482	1
k79_75442	8.260802	10.303178	1
k79_87619	9.732394	12.358145	1
k79_15151	5.719723	7.5371923	1
k79_51556	6.4083333	8.383021	1
k79_27229	7.0164948	9.354983	1
k79_39419	4.963719	6.4666758	1
k79_75443	7.682836	9.2082405	1
k79_51557	5.8201895	6.655873	1
k79_27230	4.8487396	6.7189565	1
k79_39420	2.8785715	3.8032503	1
k79_3191	6.6799026	8.83861	1
k79_51558	7.0416665	8.15183	1
k79_15152	8.269357	10.430827	1
k79_87620	5.9252253	8.037316	1
k79_51559	2.987755	3.8076267	1
k79_15153	3.0905173	4.199686	1
k79_27231	7.8616824	10.831818	1
k79_87621	6.9005847	8.121355	1
k79_51560	7.927027	10.13941	1
k79_3192	7.299831	9.545707	1
k79_51561	3.2121212	3.6241264	1
k79_15154	6.130542	7.7128844	1
k79_27232	5.2101617	7.3029485	1
k79_3193	3.8348625	4.645599	1
k79_51562	3.8508773	4.557614	1
k79_87622	9.917338	12.5553875	1
k79_15155	2.7638888	3.835369	1
k79_3194	4.5054946	6.2407165	1
k79_51563	4.4329896	5.277237	1
k79_27233	3.8508773	5.0399013	1
k79_27234	2.8779528	4.2191772	1
k79_27235	3.7636364	5.3990192	1
k79_51564	5.48537	7.269737	1
k79_3195	6.2636166	8.073975	1
k79_39421	10.407189	13.476638	0.98488337
k79_27236	5.6783333	6.81819	1
k79_3196	4.0933943	5.4474707	1
k79_15156	12.600391	16.238577	0.979927
k79_51565	7.4205675	9.38401	1
k79_27237	6.093318	7.584084	1
k79_87623	8.515246	11.181974	1
k79_15157	5.7612295	7.5244374	1
k79_51566	27.458685	32.927685	1
k79_3197	10.961719	13.672841	0.9958042
k79_51567	6.944	8.0214	1
k79_15158	4.6032257	6.321212	1
k79_87624	4.3186045	5.18625	1
k79_39422	12.631579	16.203308	1
k79_3198	3.5405405	3.8416667	1
k79_51568	3.4830508	3.7413247	1
k79_3199	5.5885415	7.0363164	1
k79_39423	6.3854165	8.012244	1
k79_51570	5.276923	5.7295713	1
k79_63282	9.141122	12.176809	1
k79_75444	12.277179	16.368155	1
k79_39424	5.078788	6.2181396	1
k79_75445	2.7765958	4.109324	1
k79_3200	12.012678	17.460154	1
k79_15159	4.7552986	6.245619	1
k79_63283	7.203991	9.34273	1
k79_51571	5.8097296	7.5550394	1
k79_63284	4.256637	4.193698	1
k79_51572	4.421488	5.179871	1
k79_63285	4.3061223	5.660262	1
k79_39425	8.009404	9.797713	1
k79_15160	3.1529746	4.099723	1
k79_39426	5.8076925	6.8038664	1
k79_75446	7.07302	8.791722	1
k79_3201	5.8026032	7.389117	1
k79_15161	4.4	4.8276944	1
k79_75447	6.8688526	6.266719	1
k79_51573	4.361868	5.7382007	1
k79_75448	5.1757574	6.047881	1
k79_15162	6.013283	7.9977036	1
k79_75449	3.3197026	5.2646422	1
k79_51574	5.9601517	7.9977036	1
k79_15163	3.9504132	5.549862	1
k79_75450	3.9468086	4.9311886	1
k79_87625	44.074867	58.01789	1
k79_51575	2.6806722	3.7274163	1
k79_15164	3.2583334	4.8276944	1
k79_63286	5.4053693	7.0920916	1
k79_15165	3.611336	4.5461335	1
k79_51576	5.078652	6.341028	1
k79_63287	4.4454546	5.7846637	1
k79_87626	2.5220587	3.4141266	1
k79_75451	8.048466	9.909402	1
k79_15166	4.3076925	5.1331487	1
k79_87627	9.425	9.655389	1
k79_51577	3.8176796	4.8467674	1
k79_75452	3.1888888	4.5955944	1
k79_15167	2.7380953	4.4142923	1
k79_51578	3.0588236	4.100158	1
k79_63289	5.6415095	7.516065	1
k79_63290	6.5384617	7.4888587	1
k79_75453	6.3792324	7.9470024	1
k79_15168	5.6408453	6.9630213	1
k79_87628	8.588428	10.628732	1
k79_15169	5.4693875	6.3753905	1
k79_3202	7.008916	9.232485	1
k79_87629	14.83105	17.934025	1
k79_75454	6.7112174	9.641107	1
k79_63291	7.6110473	9.5446005	1
k79_3203	6.172932	9.400079	0.96634614
k79_15170	6.451197	7.6683655	1
k79_27238	10.920032	14.769758	1
k79_75456	5.311828	6.6019754	1
k79_3204	8.149532	10.53394	1
k79_63292	4.5728154	5.069705	1
k79_27239	9.349206	9.808778	1
k79_63293	5.224299	5.852189	1
k79_27240	2.3793104	3.8076262	1
k79_15171	4.83263	6.172099	1
k79_27241	6.2844443	6.9518795	1
k79_3205	3.9892087	5.1127906	1
k79_75457	4.2440944	5.62009	1
k79_3206	4.2781954	4.96023	1
k79_75458	6.743363	7.24366	1
k79_75459	2.976	4.739918	1
k79_51579	10.246271	13.281381	1
k79_75460	3.815126	5.218383	1
k79_51580	6.615942	7.311172	1
k79_3207	4.683121	5.7995343	1
k79_27242	6.036	7.585455	1
k79_3208	4.745098	6.366191	1
k79_51581	5.265873	6.235541	1
k79_27243	3.0882354	3.6821399	1
k79_3209	5.828452	7.7327123	1
k79_75461	7.303075	9.027686	1
k79_27244	2.5294118	4.376756	1
k79_27245	6.039604	7.190498	0.8924303
k79_75462	5.1133003	5.396835	1
k79_3210	4.003663	5.2148585	1
k79_75463	7.8146553	10.236734	1
k79_75464	4.5675673	4.851653	0.96236557
k79_75465	4.865772	5.595285	1
k79_39427	14.140962	18.879816	1
k79_63294	21.623938	28.316147	0.99789476
k79_27246	10.647581	13.200686	1
k79_51582	6.6735697	8.587142	1
k79_75466	6.3217993	7.5371923	1
k79_27247	5.625	7.1619644	1
k79_27248	3.0869565	4.1432853	0.8553719
k79_75467	3.8963964	4.582117	0.9811828
k79_15172	7.5587673	9.903287	1
k79_3211	5.846794	7.63551	1
k79_3212	5.5185184	6.332684	1
k79_75468	4.1282053	5.5931535	1
k79_15173	4.8747044	6.124542	1
k79_39428	11.014179	13.929781	1
k79_3213	2.031496	3.2577887	1
k79_75469	5.3789473	4.9110613	1
k79_39429	3.9375	4.209705	0.9885496
k79_15174	5.5234375	5.410117	1
k79_75471	4.2909093	5.411262	1
k79_15175	5.2990656	6.0601244	1
k79_3214	5.4293895	6.8431826	1
k79_27249	32.399406	40.857162	1
k79_75472	5.5503874	5.750108	1
k79_15176	2.973913	4.5404153	1
k79_15177	4.8817205	4.5388584	1
k79_75473	4.4527025	5.7199583	1
k79_15178	4.855769	5.5265555	1
k79_75474	3.814516	4.757217	1
k79_51583	7.476291	9.779275	1
k79_3215	3.179842	3.9740167	1
k79_75475	1.8849558	3.049962	1
k79_51584	3.1416667	4.4563336	1
k79_75476	3.180851	4.5202565	1
k79_63295	59.701195	78.602005	0.9986259
k79_3216	3.0319488	3.8980885	0.9827214
k79_63296	5.2982454	6.0768185	1
k79_15179	6.721843	9.263845	1
k79_51585	2.7068274	4.272049	1
k79_75477	4.0595236	5.570417	1
k79_63297	7.685185	8.034255	1
k79_87630	22.565605	29.895615	1
k79_27250	6.2628417	7.96546	1
k79_15180	3.7552302	5.1091723	1
k79_75478	4.6226993	5.8980885	1
k79_15181	7.632653	7.2774796	1
k79_75479	8.460606	9.867597	1
k79_75480	3.5346534	5.59261	1
k79_3217	5.1690392	6.611044	1
k79_51586	5.854854	7.6173496	1
k79_27251	5.239332	6.2576237	1
k79_51587	2.7539682	3.6328804	0.95289856
k79_27252	5.413669	7.262366	1
k79_75481	4.3125	5.878876	1
k79_3218	3.5905707	4.89552	1
k79_27253	8.526316	12.533438	1
k79_51588	5.8371334	7.0209193	1
k79_75482	7.1698112	5.875049	1
k79_3219	2.93617	6.163986	1
k79_87632	8.196309	10.684242	1
k79_3220	9.305085	10.101577	1
k79_87633	3.9886363	6.3193808	1
k79_63298	6.663837	8.577919	1
k79_51589	3.43	4.67915	1
k79_3221	6.27	8.823541	1
k79_87634	5.44	6.5629635	1
k79_63299	3.9380531	4.574943	1
k79_51590	6.070707	6.845572	1
k79_3222	4.195876	4.871296	1
k79_87635	2.5877192	3.7980115	1
k79_75483	5.2032304	6.736899	1
k79_63300	4.980645	6.103239	1
k79_63301	5.207207	5.3783336	1
k79_63302	4.369565	5.570417	1
k79_63303	4.5728154	5.5483994	1
k79_3223	6.2534723	8.163099	1
k79_87636	13.368583	17.297007	1
k79_75484	6.168437	8.196254	1
k79_51591	5.9037757	7.8893514	1
k79_87637	3.604061	4.623286	1
k79_63304	5.707722	7.265761	1
k79_39430	10.984962	14.584061	1
k79_27254	9.689371	12.755505	1
k79_63305	2.7129629	3.886337	1
k79_39431	3.7460318	4.7227445	1
k79_63306	3.1555555	3.5181582	1
k79_87638	6.6359377	9.011383	1
k79_39432	5.4961243	5.8980885	1
k79_51592	6.2126365	7.9348383	1
k79_39433	2.8175676	3.7011495	1
k79_63307	4.8419185	6.4688716	1
k79_87639	3.859287	5.1381593	1
k79_63308	4.3008847	6.099924	1
k79_39434	4	5.570417	1
k79_15182	9.198198	12.130098	1
k79_87640	3.7037036	5.829506	1
k79_63309	4.1904764	4.7227445	1
k79_87641	3.3181818	5.0133753	1
k79_15183	3.0263157	4.3161507	1
k79_27255	19.14135	25.130661	1
k79_63310	4.586735	4.6366477	1
k79_87642	2.9732144	4.9751053	1
k79_3224	9.924929	12.837017	0.9980777
k79_87643	3.6422765	4.7746425	1
k79_87644	4.324324	4.994167	1
k79_39435	5.247949	6.9150004	1
k79_51593	11.715479	14.839178	0.9897225
k79_87645	6.380117	6.9290547	1
k79_3225	5.73304	7.4908013	1
k79_87646	6.468978	7.9007344	1
k79_51594	4.986711	6.6667223	1
k79_39436	5.041143	6.456249	1
k79_3226	2.7261147	3.919251	1
k79_51595	4.0186915	5.852189	1
k79_87647	3.528169	4.463964	1
k79_63311	6.1043477	7.7540207	1
k79_51596	1.9906542	3.1211674	1
k79_3227	2.6724138	3.3925092	1
k79_27256	7.0520425	9.214051	1
k79_63312	3.1153846	4.7370477	1
k79_3228	4.3364487	5.071897	1
k79_39437	63.336708	75.430595	1
k79_3229	4.4157305	5.0343513	1
k79_63313	2.8530467	3.7395804	1
k79_27257	4.2752295	5.8175683	1
k79_3230	5.4545455	6.248123	1
k79_87648	6.9084773	9.059909	1
k79_63314	5.685601	7.5172987	1
k79_63317	2.967033	4.576525	1
k79_75485	10.868915	14.522593	1
k79_3231	6.760741	8.624355	1
k79_87649	8.741318	11.400975	1
k79_75486	5.2570806	6.4210715	1
k79_75487	4.159794	6.150237	1
k79_87650	4.742284	5.9054794	1
k79_87651	7.873134	7.061092	1
k79_87652	3.8273382	4.5103025	1
k79_87653	3.6470587	4.557614	1
k79_39438	6.059448	8.115646	1
k79_63318	8.227368	10.920223	1
k79_75488	8.125729	11.132587	1
k79_87654	3.418879	4.4805527	1
k79_75489	2.3179488	3.4875653	1
k79_87655	7.8294573	8.984544	1
k79_39439	6.1605997	7.954802	1
k79_39440	4.8633094	6.0910163	1
k79_75490	4.1	5.1566143	1
k79_39441	5.9078016	6.2021136	1
k79_39442	5.4651165	6.109489	1
k79_75491	8.330521	11.063198	1
k79_39443	3.3833718	4.471621	1
k79_75492	2.1797752	4.195293	1
k79_75493	8.390625	8.656187	1
k79_39444	4.137097	6.046282	1
k79_75494	3.761194	4.9427643	0.87676054
k79_51598	13.108605	17.431698	1
k79_39445	8.23913	8.286571	1
k79_3232	6.8674006	9.128833	1
k79_39446	4.989474	5.7295713	1
k79_75495	3.259124	4.4931192	1
k79_39447	2.2941177	3.1830955	1
k79_75496	5.0526314	5.6970177	1
k79_75497	5.572581	6.586916	1
k79_27258	20.200512	26.750774	1
k79_75498	3.2142856	6.064567	1
k79_27259	2.3789473	3.274041	1
k79_3233	5.4238577	6.84128	1
k79_63319	6.7554545	8.922355	1
k79_3234	4.409091	6.740672	1
k79_75499	3.1410255	4.4389257	1
k79_63320	9.081633	8.894698	1
k79_3235	3.9603174	4.7227445	1
k79_75500	8.179191	8.3814945	1
k79_63321	2.7755907	3.7228036	1
k79_51599	5.6283617	7.4105883	1
k79_75501	8.627451	9.160241	1
k79_75502	3.7	4.5955944	1
k79_63322	6.283708	7.133656	1
k79_27260	6.3417583	7.851135	1
k79_87656	8.337299	10.93555	1
k79_51600	3.0716333	3.8178008	1
k79_75503	5.7444444	6.2667193	1
k79_27261	4.2105265	3.9929535	0.95132744
k79_63323	3.5873015	5.0860324	1
k79_87657	6.314516	8.050676	1
k79_51601	2.5248227	3.7901807	1
k79_27262	4.2268906	5.591125	1
k79_87658	3.9689922	4.3125806	1
k79_63324	4.33	5.4430933	1
k79_51602	2.7067668	3.8973236	1
k79_27263	6.023585	6.6475697	1
k79_63325	12.810345	11.308366	1
k79_75504	4.1685143	5.5055366	1
k79_87660	10.494949	10.87238	1
k79_63326	2.6880734	4.258466	1
k79_87661	3.7931035	5.0768356	1
k79_27264	12.753333	12.366325	1
k79_75505	3.0396476	3.9894233	1
k79_87662	4.5849056	5.483379	1
k79_63327	3.2533333	4.54546	1
k79_75506	2.6923077	3.9475396	1
k79_3236	6.3804154	8.578746	1
k79_75507	5.6526318	5.7295713	1
k79_87663	4.2821784	5.127315	1
k79_39448	7.4948964	9.941805	1
k79_63328	3.9308176	5.5704165	1
k79_27265	4.514045	6.0486197	1
k79_39449	2.6	4.0107	1
k79_27266	1.8979592	3.2344356	1
k79_27267	6.4469695	7.4667287	1
k79_3237	6.953668	9.085729	1
k79_63329	3.6477273	4.7584577	1
k79_87664	8.01764	9.960348	1
k79_75508	4.784431	6.1796813	1
k79_3238	5.877143	6.81819	1
k79_63330	4.2063036	5.224359	1
k79_3239	1.9109589	3.0486739	1
k79_63331	4.710345	5.0983477	1
k79_63332	5.532258	6.2209764	1
k79_87665	8.073171	9.8393345	1
k79_39450	10.624361	13.328611	1
k79_87666	5.9819818	7.299167	1
k79_39451	4.724138	7.161965	1
k79_3240	3.4783716	4.616368	1
k79_75509	4.790937	6.261129	1
k79_63333	4.402377	5.969919	1
k79_27268	7.667263	10.317619	1
k79_75510	2.141593	2.933358	1
k79_63334	5.6825395	5.4493213	1
k79_75511	2.7400882	3.7234619	1
k79_15184	23.766794	31.741589	1
k79_27269	4.9943504	5.968304	1
k79_63335	6.23676	7.8766403	1
k79_3241	5.469928	7.033798	1
k79_63336	3.3568282	4.6481624	1
k79_87667	8.1756525	10.748676	1
k79_3242	7.9385476	9.868848	1
k79_15185	4.9532084	7.0343575	1
k79_87668	3.2844036	4.258466	1
k79_15186	8.367816	7.6152525	0.93670887
k79_63337	4.470919	5.725377	1
k79_15187	10.256881	9.67833	0.996139
k79_3243	4.6968327	5.7586064	1
k79_87669	4.856	6.3394938	1
k79_3244	9.219048	10.565823	0.96344084
k79_87670	4.08871	5.1231575	1
k79_27270	7.6696525	10.1344595	1
k79_87671	4.075862	4.078678	1
k79_51603	9.542968	12.78188	1
k79_15188	5.7670884	7.3600616	1
k79_87672	3.7166667	5.1990557	1
k79_15189	6.066116	5.9198527	1
k79_63338	7.814848	10.437942	1
k79_51604	3	4.140841	1
k79_27271	7.177914	8.636487	0.9873949
k79_87673	3.6842105	4.5018063	1
k79_15190	5.234694	7.2774796	1
k79_51605	4.7570095	6.6324806	1
k79_15191	4.196721	5.8980885	1
k79_63339	3.921191	5.284557	1
k79_27273	4.9609194	6.513103	1
k79_87674	7.1776648	8.389454	1
k79_27274	4.462963	5.440872	1
k79_15192	3.633871	5.0784836	1
k79_87676	16.6	12.582589	1
k79_15193	7.295238	6.6844997	1
k79_15194	9.031008	9.3439245	1
k79_15195	7.5039372	8.325461	1
k79_3245	6.4190726	8.479107	1
k79_15196	2.4791667	3.0694132	1
k79_63340	5.9749775	7.980314	1
k79_27275	11.755274	15.524113	0.99544626
k79_15197	9.609929	8.614046	1
k79_27276	6.288288	8.451668	1
k79_3246	5.340183	7.1619644	1
